	ricf_oid	ba_cn	fp_yr	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_invs	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc
1139	25	上海医学创新发展基金会	2015	3145870.0	0.0	4963492.62	0.0	0.0	25364.4	8134727.02	3433961.3	212417.75	8137756.78	842736.99	12626872.82	-4492145.8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-4492145.8
1140	95	上海市青年创业就业基金会	2015	876620.7	0.0	0.0	0.0	0.0	5108752.15	5985372.85	2998692.54	74272.26	0.0	5393243.43	8466208.23	-2480835.38	87770000.0	914369.99	0.0	0.0	88684369.99	0.0	86000000.0	0.0	86000000.0	2684369.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	203534.61
1141	72	上海市应昌期围棋教育基金会	2015	30000.0	0.0	12528453.0	0.0	120000.0	0.0	12678453.0	0.0	579620.0	11590118.46	3090600.27	15260338.73	-2581885.73	11000000.0	2145125.85	220.0	0.0	13145345.85	7398.0	12000000.0	0.0	12007398.0	1137947.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1443937.88
1142	3726	上海纽约大学教育发展基金会	2015	11325037.3	0.0	0.0	0.0	0.0	103672.76	11428710.06	9365273.2	0.0	97586.2	3919.52	9466778.92	1961931.14	0.0	0.0	0.0	0.0	0.0	80600.0	0.0	0.0	80600.0	-80600.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12733.75	1894064.89
1143	79	上海市杨浦区教育奖励基金会	2015	0.0	0.0	0.0	0.0	300000.0	200848.27	500848.27	0.0	30800.0	0.0	408033.27	438833.27	62015.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62015.0
1144	4497	上海慧佳慈善基金会	2015	23514435.13	0.0	0.0	0.0	0.0	25691.73	23540126.86	0.0	0.0	0.0	3484.06	3484.06	23536642.8	0.0	0.0	0.0	0.0	0.0	0.0	23067690.0	0.0	23067690.0	-23067690.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	468952.8
1145	80	上海市残疾人福利基金会	2015	3076649.13	0.0	0.0	0.0	0.0	667789.03	3744438.16	2497327.93	378376.08	0.0	369204.25	3244908.26	499529.9	0.0	0.0	17600.0	0.0	17600.0	163570.51	0.0	0.0	163570.51	-145970.51	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	353559.39
1146	138	上海科普教育发展基金会	2015	3316588.88	0.0	0.0	0.0	1149106.6	0.0	4465695.48	4743558.0	240430.0	7135324.12	0.0	12119312.12	-7653616.64	13191346.73	0.0	0.0	0.0	13191346.73	0.0	0.0	0.0	0.0	13191346.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5537730.09
1147	4072	上海东方知青文化发展基金会	2015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	309533.68	309533.68	-309533.68	0.0	-309533.68
1148	4099	上海仁心公益基金会	2015	80000.0	0.0	0.0	0.0	0.0	0.0	80000.0	80000.0	218295.66	0.0	416208.96	714504.62	-634504.62	2700000.0	70252.15	0.0	0.0	2770252.15	0.0	2000000.0	0.0	2000000.0	770252.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	135747.53
1149	150	上海长江出版交流基金会	2015	1046465.0	0.0	0.0	0.0	1694750.0	252943.2	2994158.2	1868747.77	0.0	14578.3	0.0	1883326.07	1110832.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1110832.13
1150	4778	上海彤程公益基金会	2015	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0
1151	4121	上海市水分子公益基金会	2015	93930.8	0.0	0.0	0.0	0.0	7656.68	101587.48	281804.0	0.0	0.0	27759.53	309563.53	-207976.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53999.0	53999.0	-53999.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-261975.05
1152	107	上海文学发展基金会	2015	900000.0	0.0	0.0	0.0	0.0	56518.41	956518.41	894319.25	72700.0	0.0	233078.0	1200097.25	-243578.84	16133926.91	5457725.99	0.0	0.0	21591652.9	0.0	23974040.4	0.0	23974040.4	-2382387.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2625966.34
1153	96	上海市青浦区教育基金会	2015	670100.0	0.0	3666768.0	0.0	0.0	17017550.96	21354418.96	4757267.0	112800.0	0.0	645583.47	5515650.47	15838768.49	0.0	0.0	0.0	0.0	0.0	6750.0	0.0	0.0	6750.0	-6750.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15832018.49
1154	4075	上海广播电视台艺术人文发展基金会	2015	63180000.0	0.0	0.0	0.0	0.0	589041.11	63769041.11	0.0	0.0	4050000.0	42282.4	4092282.4	59676758.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59676758.71
1155	4622	上海仲弘公益基金会	2015	5142486.2	0.0	0.0	0.0	0.0	0.0	5142486.2	0.0	30816.66	166457.21	963425.43	1160699.3	3981786.9	0.0	0.0	0.0	0.0	0.0	4260.5	0.0	0.0	4260.5	-4260.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3977526.4
1156	4236	上海周桐宇公益基金会	2015	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	17596.77	0.0	0.0	0.0	17596.77	1982403.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1982403.23
1157	4117	上海叔同深渊科学技术发展基金会	2015	1611837.7	0.0	0.0	0.0	299997.0	1556.66	1913391.36	0.0	27150.0	861016.59	90622.35	978788.94	934602.42	2764000.0	73021.34	0.0	0.0	2837021.34	0.0	5754000.0	0.0	5754000.0	-2916978.66	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1982376.24
1158	154	上海韩哲一教育扶贫基金会	2015	416000.0	0.0	0.0	0.0	0.0	10152.41	426152.41	744584.0	36000.0	0.0	124821.9	905405.9	-479253.49	2000000.0	0.0	0.0	0.0	2000000.0	0.0	3000000.0	0.0	3000000.0	-1000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1479253.49
1159	4074	上海乒乓球发展事业基金会	2015	0.0	0.0	0.0	0.0	0.0	1219137.12	1219137.12	0.0	0.0	0.0	5191433.59	5191433.59	-3972296.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3972296.47
1160	4059	上海慈光皮肤健康基金会	2015	24179.0	0.0	0.0	0.0	0.0	67461.61	91640.61	50000.0	11172.0	50200.0	97976.6	209348.6	-117707.99	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-117707.99
1161	112	上海曙光中医药研究发展基金会	2015	2511000.0	0.0	0.0	0.0	0.0	57424.04	2568424.04	0.0	51640.4	2187421.22	0.0	2239061.62	329362.42	0.0	0.0	0.0	0.0	0.0	54558.0	0.0	0.0	54558.0	-54558.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	274804.42
1162	3862	上海市民办教育发展基金会	2015	10000000.0	0.0	0.0	0.0	0.0	164639.88	10164639.88	2348774.5	181780.0	46067.4	3000.0	2579621.9	7585017.98	0.0	4941780.82	0.0	0.0	4941780.82	0.0	0.0	0.0	0.0	4941780.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12526798.8
1163	122	上海汽车工业教育基金会	2015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1465000.0	100000.0	53618.05	173632.18	1792250.23	-1792250.23	0.0	1776410.0	0.0	17592.57	1794002.57	0.0	0.0	0.0	0.0	1794002.57	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1752.34
1164	17	上海中欧国际工商学院教育发展基金会	2015	42703568.5	0.0	0.0	0.0	0.0	525000.0	43228568.5	0.0	0.0	172860.0	6692592.34	6865452.34	36363116.16	0.0	0.0	0.0	0.0	0.0	0.0	10000000.0	0.0	10000000.0	-10000000.0	0.0	2811923.53	2811923.53	0.0	0.0	0.0	0.0	2811923.53	0.0	29175039.69
1165	43	上海复旦大学教育发展基金会	2015	258302310.83	15000.0	0.0	0.0	0.0	8600717.27	266918028.1	98291040.3	1868663.3	24539.19	232668.59	100416911.38	166501116.72	6320714.46	16215537.66	0.0	0.0	22536252.12	15949.0	215267500.0	0.0	215283449.0	-192747196.88	0.0	39954.0	39954.0	0.0	0.0	4700.8	4700.8	35253.2	0.0	-26210826.96
1166	84	上海市甬协公益基金会	2015	270380.0	0.0	0.0	0.0	0.0	1340.34	271720.34	494294.0	23066.4	0.0	9277.2	526637.6	-254917.26	0.0	492796.15	0.0	0.0	492796.15	0.0	0.0	0.0	0.0	492796.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	237878.89
1167	77	上海市教育发展基金会	2015	32717477.35	0.0	7259779.71	0.0	0.0	0.0	39977257.06	44123530.48	839963.64	4099779.21	2683233.27	51746506.6	-11769249.54	0.0	24047820.73	0.0	8402810.05	32450630.78	0.0	0.0	0.0	0.0	32450630.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20681381.24
