	ao_ad	ao_adex	ao_adn	ao_ate	ao_cc	ao_dd	ao_ddc	ao_ddi	ao_ddin	ao_ddn	ao_ddnn	ao_lst	ao_nni	ao_nnin	ao_od	ao_odi	ao_odin	ao_odn	ao_odnn	ao_odt	ao_oth	ao_slr	ba_cn	fp_yr	ricf_oid
103	16,100.00	0.00	0.00	91,260.00	91,123.00	16,100.00	16,100.00	0.00	0.00	0.00	0.00	30,506,031.45	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	青海省青海大学教育基金会	2015	4056
104	47,401,035.06	693,526.62	0.00	50,511,369.14	42,809,852.06	45,526,763.64	11,560,138.89	33,966,624.75	0.00	0.00	0.00	10,766,362.15	0.00	null	1,874,271.42	1,874,271.42	0.00	0.00	0.0	0.00	0.00	3,015,543.86	中国绿化基金会	2015	266
105	1,622,600.00	10,012.96	0.00	1,520,064.96	1,442,092.00	1,622,600.00	272,600.00	1,350,000.00	0.00	0.00	0.00	46,583,176.46	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	62,750.00	厦门市妇女儿童发展基金会	2015	866
106	0.00	0.00	0.00	108,780.33	93,894.00	0.00	0.00	0.00	0.00	0.00	0.00	49,950,143.77	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	11,959.58	2,926.75	浙江萤火虫慈善基金会	2015	2320
107	0.00	11,581.70	9,000,000.00	7,331,927.23	7,158,989.20	0.00	0.00	0.00	9,000,000.00	9,000,000.00	0.00	5,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	161,356.33	0.00	兴华公益基金会	2015	3830
108	150,000.00	18,744.20	0.00	214,029.00	189,400.00	150,000.00	0.00	150,000.00	0.00	0.00	0.00	5,779,862.59	150,000.00	null	0.00	0.00	0.00	0.00	0.0	0.00	5,884.80	0.00	辽宁省辽宁工程技术大学教育基金会	2015	3028
109	19,125,685.86	214,212.24	0.00	15,215,608.88	15,001,396.64	18,925,763.08	3,476,003.72	15,449,759.36	0.00	0.00	0.00	0.00	0.00	null	199,922.78	199,922.78	0.00	0.00	0.0	0.00	0.00	0.00	重庆西南大学教育基金会	2015	3101
110	2,248,950.29	18,399.00	0.00	4,209,499.70	4,082,067.94	2,248,950.29	1,148,950.29	1,100,000.00	0.00	0.00	0.00	11,259,424.68	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	40,000.00	104,590.37	中兴通讯公益基金会	2015	177
111	71,738,581.61	789,289.02	4,239,065.95	64,776,793.78	61,792,664.04	71,525,151.39	18,251,100.59	53,274,050.80	4,239,065.95	4,239,065.95	0.00	162,009,581.99	null	null	213,430.22	6,116.20	0.00	207,314.02	0.0	0.00	0.00	1,835,680.38	中国华侨公益基金会	2015	217
112	1,040,000.00	44,517.29	0.00	729,290.64	684,773.35	1,040,000.00	1,040,000.00	0.00	0.00	0.00	0.00	0.00	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	寿宁县健民卫生事业发展基金会	2015	1268
113	732,726.71	0.00	0.00	0.00	0.00	732,726.71	0.00	732,726.71	0.00	0.00	0.00	80,741,510.10	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	70.00	0.00	武汉纺织大学教育发展基金会	2015	4494
114	3,875,646.00	52,881.59	0.00	3,650,386.32	3,350,803.65	3,875,646.00	1,855,646.00	2,020,000.00	0.00	0.00	0.00	27,749,324.83	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	246,701.08	吴作人国际美术基金会	2015	942
115	148,855,815.73	1,883,405.19	27,557,888.40	162,673,657.25	157,389,776.01	148,380,736.11	70,453,820.06	77,926,916.05	27,557,888.40	27,557,888.40	0.00	11,264,985.71	0.00	0.0	475,079.62	475,079.62	0.00	0.00	0.0	0.00	5,000.00	4,852,188.28	中华思源工程扶贫基金会	2015	185
116	2,500,000.00	0.00	0.00	9,837.00	0.00	2,500,000.00	2,500,000.00	0.00	0.00	0.00	0.00	18,005,535.96	null	null	0.00	0.00	0.00	0.00	0.0	0.00	9,837.00	0.00	晋江市安海中心小学种胜教育基金会	2015	4676
117	490,770.00	170,628.82	0.00	7,346,863.00	7,005,976.53	490,770.00	122,430.00	368,340.00	0.00	0.00	0.00	1,403,778.90	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	170,257.74	天津市南开中学教育基金会	2015	1070
118	24,209,293.21	88,713.40	0.00	2,409,749.75	2,321,036.35	24,209,293.21	22,926,793.21	1,282,500.00	0.00	0.00	0.00	348,473.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	宁波诺丁汉大学教育发展基金会	2015	1186
119	14,298,858.32	0.00	0.00	9,659,046.95	9,536,125.68	14,298,858.32	2,000,000.00	12,298,858.32	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	122,921.27	新疆维吾尔自治区青少年发展基金会	2015	3389
120	0.00	150,236.58	346,000.00	1,799,564.14	1,622,075.56	0.00	0.00	0.00	346,000.00	346,000.00	0.00	55,495,031.90	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	27,252.00	福州市人口福利基金会	2015	2749
121	0.00	26,449.39	0.00	1,266,774.39	1,192,266.32	0.00	0.00	0.00	0.00	0.00	0.00	4,360,571.56	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	465.00	47,593.68	临沂市见义勇为基金会	2015	287
122	795,433.00	9,822.96	0.00	1,711,174.39	1,658,013.09	795,433.00	0.00	795,433.00	0.00	0.00	0.00	4,088,289.38	null	null	0.00	0.00	0.00	0.00	0.0	0.00	-2,261.66	45,600.00	云南同行公益基金会	2015	313
123	19,586,743.00	510.00	0.00	316,540.00	316,030.00	19,586,743.00	0.00	19,586,743.00	0.00	0.00	0.00	5,474,171.17	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	湖北省人口福利基金会	2015	4648
124	0.00	246,599.39	6,845,938.00	10,076,176.83	9,374,872.80	0.00	0.00	0.00	6,845,938.00	6,845,938.00	0.00	4,783,815.61	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	327,566.26	127,138.38	波司登公益基金会	2015	1677
125	1,000,000.00	23,423.37	0.00	2,678,989.82	2,569,888.10	1,000,000.00	0.00	1,000,000.00	0.00	0.00	0.00	390,499.27	null	null	0.00	0.00	0.00	0.00	0.0	0.00	1,099.85	0.00	吉林省老龄事业发展基金会	2015	932
126	0.00	68,260.78	0.00	1,917,301.72	1,740,724.63	0.00	0.00	0.00	0.00	0.00	0.00	85,648,383.29	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	108,316.30	天诺慈善基金会	2015	1111
127	0.00	39,761.69	0.00	958,438.04	809,623.93	0.00	0.00	0.00	0.00	0.00	0.00	1,569,914.86	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	96,000.00	天津桃李源文化基金会	2015	1109
128	0.00	151,032.17	0.00	8,424,116.26	6,086,631.10	0.00	0.00	0.00	0.00	0.00	0.00	45,092,206.72	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,795,007.99	391,445.00	中华农业科教基金会	2015	180
129	5,990,799.27	2,123,141.15	0.00	44,357,978.41	37,365,193.99	4,690,799.27	0.00	4,690,799.27	0.00	0.00	0.00	150,000.00	0.00	null	1,300,000.00	0.00	0.00	1,300,000.00	0.0	0.00	3,008.91	995,500.00	中国航天基金会	2015	271
130	118,593,018.50	3,676,218.23	28,852,740.00	129,669,757.73	124,535,046.50	118,593,018.50	0.00	118,593,018.50	28,852,740.00	28,852,740.00	0.00	6,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	836.00	1,457,657.00	中国健康促进基金会	2015	206
131	300,000.00	16,095.00	0.00	3,266,095.00	3,250,000.00	300,000.00	0.00	300,000.00	0.00	0.00	0.00	2,051,952.14	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	中国职工发展基金会	2015	269
132	51,934.38	71,709.54	0.00	7,128,341.08	3,761,332.00	0.00	0.00	0.00	0.00	0.00	0.00	3,060,890.39	null	null	51,934.38	19,534.38	0.00	32,400.00	0.0	0.00	200,000.00	423,795.51	南安市芙蓉基金会	2015	827
133	666,009.00	32,445.60	0.00	1,983,105.31	1,776,877.80	666,009.00	0.00	666,009.00	0.00	0.00	0.00	21,086,788.60	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	108,219.50	天津市老年基金会	2015	1097
134	34,000,000.00	0.00	0.00	0.00	0.00	34,000,000.00	0.00	34,000,000.00	0.00	0.00	0.00	2,005,661.66	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	中国海洋发展基金会	2015	4884
135	150,000.00	3,260.00	0.00	161,427.88	158,000.00	150,000.00	0.00	150,000.00	0.00	0.00	0.00	2,951,005.33	null	null	0.00	0.00	0.00	0.00	0.0	0.00	16,788.00	0.00	云南东陆教育发展基金会	2015	308
136	0.00	4,180.00	0.00	1,400,311.00	1,396,131.00	0.00	0.00	0.00	0.00	0.00	0.00	100,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	浙江省舟山中学教育发展基金会	2015	2303
137	620,000.00	127,319.66	1,539,520.76	2,964,501.02	2,659,414.06	620,000.00	0.00	620,000.00	0.00	1,539,520.76	1,539,520.76	15,808.70	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	59,778.85	117,988.45	李可染艺术基金会	2015	1798
138	225,580.48	3,506.50	0.00	230,806.50	220,000.00	225,580.48	225,580.48	0.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	7,300.00	福建省龙岩市邱家宗慈善基金会	2015	2825
139	4,324,640.00	4,699.80	0.00	3,977,799.80	3,973,100.00	4,324,640.00	0.00	4,324,640.00	0.00	0.00	0.00	1,412,248.40	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	浙江横店文荣慈善基金会	2015	2238
140	151,630.00	2,590.00	0.00	266,603.31	207,640.20	151,630.00	101,630.00	50,000.00	0.00	0.00	0.00	34,360,208.62	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	29,115.50	河南省老龄产业发展基金会	2015	2149
141	367,081.42	0.00	0.00	186,225.00	186,004.00	367,081.42	0.00	367,081.42	0.00	0.00	0.00	15,991,848.17	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	221.00	0.00	济宁市见义勇为基金会	2015	2196
142	1,080,000.00	37,495.80	17,750.00	744,045.80	677,750.00	1,080,000.00	100,000.00	980,000.00	0.00	17,750.00	17,750.00	331,654.71	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	25,800.00	重庆市江津区教育基金会	2015	4502
143	0.00	9,763.00	0.00	9,763.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	40,040,939.89	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	青海省青年创业就业基金会	2015	4347
144	10,508,213.90	532,686.34	0.00	22,651,018.88	20,693,739.01	10,508,213.90	1,908,700.00	8,599,513.90	0.00	0.00	0.00	1,224,366.75	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	1,304,314.94	中国留学人才发展基金会	2015	255
145	4,227,368.18	9,402.00	0.00	2,273,182.41	2,263,282.91	4,227,368.18	157,330.00	4,070,038.18	0.00	0.00	0.00	0.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	浙江工业大学教育基金会	2015	2229
146	390,200.00	7,276.04	0.00	385,178.04	376,702.00	390,200.00	0.00	390,200.00	0.00	0.00	0.00	2,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,200.00	8,476.04	吉林省绿化基金会	2015	931
147	0.00	20,253.00	0.00	10,220,253.00	10,200,000.00	0.00	0.00	0.00	0.00	0.00	0.00	3,755,467.96	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	杏林医疗救助基金会	2015	4361
148	1,194,000.00	15,506.50	0.00	1,344,466.32	1,284,959.82	1,194,000.00	0.00	1,194,000.00	0.00	0.00	0.00	1,889,449.15	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	44,000.00	铁岭市教育基金会	2015	3497
149	0.00	0.00	0.00	380,229.20	342,142.00	0.00	0.00	0.00	0.00	0.00	0.00	422,308.46	null	null	0.00	0.00	0.00	0.00	0.0	0.00	417.20	37,670.00	白求恩公益基金会	2015	4722
150	1,557,800.00	0.00	0.00	10,250.00	10,000.00	1,158,000.00	12,000.00	1,146,000.00	0.00	0.00	0.00	123,977.70	0.00	0.0	399,800.00	399,800.00	0.00	0.00	0.0	0.00	250.00	0.00	浙江大学城市学院教育基金会	2015	4200
151	700,000.00	336.40	0.00	991,566.65	991,230.25	700,000.00	0.00	700,000.00	0.00	0.00	0.00	8,227,024.64	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	吉林省振国健康事业公益基金会	2015	924
152	336,420.88	11,285.85	1,695,146.00	1,964,676.75	1,785,650.77	336,420.88	51,820.88	284,600.00	1,695,146.00	1,695,146.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	4.27	147,914.70	浙江省锦麟公益基金会	2015	3751
153	1,326,000.00	69,687.17	0.00	930,142.62	1,083,724.27	1,326,000.00	0.00	1,326,000.00	0.00	0.00	0.00	14,377,867.81	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	-332,356.90	109,088.08	山东环境保护基金会	2015	1281
154	0.00	0.00	0.00	423,380.00	410,000.00	0.00	0.00	0.00	0.00	0.00	0.00	2,000,000.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	云南省普洱市教育基金会	2015	338
155	7,627,155.00	39,898.00	0.00	3,348,098.00	3,252,200.00	7,627,155.00	0.00	7,627,155.00	0.00	0.00	0.00	201,692.02	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	56,000.00	辽宁省闽商公益基金会	2015	3032
156	8,891,550.88	167,826.88	0.00	9,237,205.91	8,759,763.80	8,891,550.88	2,041,550.88	6,850,000.00	0.00	0.00	0.00	833,921.74	null	null	0.00	0.00	0.00	0.00	0.0	0.00	34,414.94	275,200.29	启明公益基金会	2015	4290
157	10,170,913.16	210,470.68	21,307,362.00	23,255,079.02	22,347,185.76	10,170,913.16	4,650,413.05	5,520,500.11	1,839,962.00	1,839,962.00	0.00	1,827,449.25	null	null	0.00	0.00	19,467,400.00	0.00	0.0	19,467,400.00	0.00	425,197.06	中国拥军优属基金会	2015	237
158	0.00	55.00	0.00	125.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	41,391,912.52	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	70.00	0.00	辽源市西安区维安法律援助基金会	2015	4094
159	0.00	10,279.60	0.00	652,459.60	614,180.00	0.00	0.00	0.00	0.00	0.00	0.00	2,451,390.55	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	28,000.00	鞍山市见义勇为基金会	2015	3278
160	621,000.00	14,315.00	0.00	583,315.00	556,400.00	621,000.00	621,000.00	0.00	0.00	0.00	0.00	53,431,875.76	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	12,600.00	朝阳市公安民警救助基金会	2015	1795
161	0.00	19,392.69	0.00	1,432,319.94	1,284,600.00	0.00	0.00	0.00	0.00	0.00	0.00	10,947,619.83	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	128,327.25	0.00	山东省送温暖工程基金会	2015	1302
162	42,461,019.52	914,899.59	1,442,094.50	39,547,968.53	37,074,525.67	42,034,558.52	421,076.04	41,613,482.48	1,442,094.50	1,442,094.50	0.00	1,228,298.19	0.00	0.0	426,461.00	406,461.00	0.00	20,000.00	0.0	0.00	447,660.67	1,902,593.49	中国金融教育发展基金会	2015	274
163	225,000.00	612.35	0.00	333,652.45	226,000.00	225,000.00	0.00	225,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	326,940.10	6,100.00	山东商业职业技术学院助学基金会	2015	1275
164	12,610,000.02	0.00	0.00	10,438,789.00	10,436,841.00	12,610,000.02	12,610,000.02	0.00	0.00	0.00	0.00	2,296,736.93	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,948.00	0.00	东风公益基金会	2015	175
165	9,301,528.00	6,875.40	10,000,000.00	757,758.40	737,496.00	9,301,528.00	3,671,978.00	5,629,550.00	10,000,000.00	10,000,000.00	0.00	2,162,599,515.53	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	13,387.00	丹东市双灵慈善基金会	2015	3602
166	0.00	49,034.30	0.00	815,234.30	740,000.00	0.00	0.00	0.00	0.00	0.00	0.00	363,416.81	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	26,200.00	天津市社会救助基金会	2015	1091
167	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	0.00	2,313,219.08	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	云南国际文化交流基金会	2015	318
168	0.00	3,678.00	0.00	207,866.00	188,000.00	0.00	0.00	0.00	0.00	0.00	0.00	502,145.61	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	9,200.00	河南省中原老龄产业发展基金会	2015	2094
169	40,020,100.13	1,607,074.15	2,987,774,080.45	2,662,894,753.00	2,645,479,979.73	37,536,152.92	0.00	37,536,152.92	962,180.00	962,180.00	0.00	4,647,126.00	null	null	2,483,947.21	2,483,947.21	2,986,811,900.45	0.00	0.0	2,986,811,900.45	0.00	1,979,988.96	中国癌症基金会	2015	256
170	0.00	74,488.80	0.00	651,770.94	363,410.50	0.00	0.00	0.00	0.00	0.00	0.00	34,700,290.76	null	null	0.00	0.00	0.00	0.00	0.0	0.00	6,557.22	150,770.60	山东省见义勇为基金会	2015	1301
171	1,804,526.07	9,636.32	0.00	402,636.32	393,000.00	1,804,526.07	0.00	1,804,526.07	0.00	0.00	0.00	9,659,089.55	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	朝阳市教育基金会	2015	3731
172	0.00	25.00	0.00	253,500.00	253,500.00	0.00	0.00	0.00	0.00	0.00	0.00	2,105,905.70	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	1,600.00	0.00	杭州市萧山区见义勇为基金会	2015	1818
173	0.00	0.00	0.00	720,300.00	720,300.00	0.00	0.00	0.00	0.00	0.00	0.00	612,532.41	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	山东省体育基金会	2015	1287
174	2,666,062.30	214,720.56	17,062,040.00	20,475,685.97	19,706,391.33	2,666,062.30	417,700.00	2,248,362.30	17,062,040.00	17,062,040.00	0.00	2,256,929.13	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	554,574.08	中国医学基金会	2015	215
175	306,100.00	5,546.00	0.00	810,001.00	787,040.00	306,100.00	0.00	306,100.00	0.00	0.00	0.00	1,699,509.42	696,600.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	福建农林大学安溪茶学院教育发展基金会	2015	2755
176	500,000.00	17,360.00	0.00	1,654,120.00	1,636,760.00	500,000.00	500,000.00	0.00	0.00	0.00	0.00	1,561,462.46	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	襄城县成就未来助学基金会	2015	2934
177	0.00	0.00	0.00	155,324.08	106,385.00	0.00	0.00	0.00	0.00	0.00	0.00	2,209,474.30	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	939.08	48,000.00	河南省黄河文化基金会	2015	2163
178	330,707.20	5,003.00	0.00	597,928.29	592,925.29	330,707.20	0.00	330,707.20	0.00	0.00	0.00	2,571,928.03	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	吉林省中东爱心基金会	2015	910
179	350,000.00	1,540.00	0.00	201,433.62	200,000.00	350,000.00	0.00	350,000.00	0.00	0.00	0.00	703,171.94	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	河南省常绿昭德助学基金会	2015	3651
180	763,000.00	24,192.39	0.00	2,110,475.02	2,031,693.43	763,000.00	763,000.00	0.00	0.00	0.00	0.00	2,095,751.59	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	386,400.00	云南启晨生命生存生活教育基金会	2015	315
181	25,000.00	3,140.00	0.00	109,395.87	64,000.00	25,000.00	0.00	25,000.00	0.00	0.00	0.00	40,168,019.51	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	255.87	42,000.00	福建省漳州中扬梅香慈善基金会	2015	2806
182	2,000,000.00	59,127.18	0.00	4,351,504.18	4,205,000.00	2,000,000.00	2,000,000.00	0.00	0.00	0.00	0.00	15,178,414.10	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	87,377.00	福建省叶柳春教育慈善基金会	2015	3541
183	410,000.00	5,920.00	0.00	1,285,520.00	1,190,000.00	410,000.00	0.00	410,000.00	0.00	0.00	0.00	5,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	89,600.00	福建省龙岩扶贫基金会	2015	2826
184	106,100.00	29,539.29	0.00	690,299.99	646,891.70	106,100.00	106,100.00	0.00	0.00	0.00	0.00	61,434,463.46	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	辽源市见义勇为基金会	2015	3039
185	434,500.00	20,422.61	0.00	2,373,977.41	2,350,530.00	434,500.00	100,000.00	334,500.00	0.00	0.00	0.00	1,900,976.14	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	3,024.80	0.00	屏南县育才教育发展基金会	2015	1272
186	29,324,220.00	1,092,373.70	0.00	51,990,239.74	49,307,111.71	27,885,000.00	0.00	27,885,000.00	0.00	0.00	0.00	505,049.56	0.00	0.0	1,439,220.00	0.00	0.00	1,439,220.00	0.0	0.00	null	1,474,236.39	中国华文教育基金会	2015	219
187	440,000.01	36,805.63	4,488,925.00	2,104,007.55	1,738,349.77	440,000.01	438,000.00	2,000.01	3,885,000.00	4,488,925.00	603,925.00	2,000,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	157,418.34	171,433.81	章如庚慈善基金会	2015	3638
188	33,794,244.81	385,264.42	0.00	46,138,489.05	43,493,111.58	25,797,350.19	1,601,400.19	24,195,950.00	0.00	0.00	0.00	2,081,340.75	0.00	0.0	7,996,894.62	7,563,469.18	0.00	433,425.44	0.0	0.00	-286.82	2,260,399.87	中国友好和平发展基金会	2015	221
189	120,195,518.53	1,077,919.64	32,395,060.79	96,297,914.55	93,713,538.17	120,178,868.89	83,196,837.29	36,982,031.60	0.00	32,395,060.79	32,395,060.79	51,773,082.48	0.00	0.0	16,649.64	16,649.64	0.00	0.00	0.0	0.00	null	3,272,657.86	中华社会救助基金会	2015	188
190	120,000.00	93,539.07	0.00	1,592,500.41	1,467,701.34	120,000.00	0.00	120,000.00	0.00	0.00	0.00	3,162,735.50	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	31,260.00	云南省生物多样性保护基金会	2015	344
191	0.00	1,206.50	0.00	107,827.50	106,621.00	0.00	0.00	0.00	0.00	0.00	0.00	9,840,090.03	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	菏泽市见义勇为基金会	2015	2921
192	10,250,500.00	223,887.90	13,556,000.00	24,250,310.86	22,467,232.80	10,250,500.00	500.00	10,250,000.00	13,556,000.00	13,556,000.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	1,559,190.16	中国教师发展基金会	2015	238
193	100,000.00	2,400.20	0.00	178,450.84	55,000.00	100,000.00	0.00	100,000.00	0.00	0.00	0.00	4,314,306.80	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	121,050.64	滨州市黄河文化基金会	2015	2641
194	9,938,358.52	280,538.07	0.00	11,422,270.80	10,333,724.65	9,938,358.52	9,938,358.52	0.00	0.00	0.00	0.00	42,900,844.77	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	808,008.08	中国电影基金会	2015	254
195	0.00	141,600.09	0.00	2,709,215.75	2,412,410.35	0.00	0.00	0.00	0.00	0.00	0.00	353,608.01	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	124,205.31	31,000.00	中国企业管理科学基金会	2015	203
196	5,902,465.00	34,918.44	0.00	868,973.84	811,055.40	5,902,465.00	5,852,465.00	50,000.00	0.00	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	23,000.00	天津市翔宇教育基金会	2015	1096
197	2,580,000.00	45,369.56	0.00	390,649.10	79,300.00	2,580,000.00	2,580,000.00	0.00	0.00	0.00	0.00	1,623,117.82	null	null	0.00	0.00	0.00	0.00	0.0	0.00	262,633.60	3,345.94	兰州市见义勇为基金会	2015	400
198	1,371,781.54	49,554.00	0.00	1,483,150.00	1,432,821.00	1,371,781.54	54,481.54	1,317,300.00	0.00	0.00	0.00	10,970,274.16	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	575.00	0.00	青岛科技大学教育发展基金会	2015	3246
199	152,486,100.10	160,080.42	0.00	53,612,887.55	53,274,475.00	151,836,100.10	0.00	151,836,100.10	0.00	0.00	0.00	1,937,890.82	0.00	null	650,000.00	650,000.00	0.00	0.00	0.0	0.00	2,142.65	176,189.48	重庆市扶贫基金会	2015	3399
200	667,900.00	9,743.50	0.00	1,120,455.02	1,094,283.00	667,900.00	450,000.00	217,900.00	0.00	0.00	0.00	149,004,039.45	0.00	null	0.00	0.00	0.00	0.00	0.0	0.00	1,896.12	14,532.40	鲁山县人民教育基金会	2015	3297
201	3,100,000.01	0.00	0.00	50,825.00	0.00	3,100,000.01	0.00	3,100,000.01	0.00	0.00	0.00	3,250,914.47	null	null	0.00	0.00	0.00	0.00	0.0	0.00	10,025.00	40,800.00	贵州火炬青年创业扶持基金会	2015	6544
202	1,451,200.00	41,445.00	0.00	1,923,675.00	1,881,650.00	1,451,200.00	6,700.00	1,444,500.00	0.00	0.00	0.00	2,331,522.05	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	null	0.00	山东科技大学教育发展基金会	2015	1309
203	2,500,000.00	3,337.50	0.00	1,538,837.50	1,535,500.00	2,500,000.00	2,500,000.00	0.00	0.00	0.00	0.00	1,766,084.82	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	0.00	潍坊市人口关爱基金会	2015	2646
204	24,365,394.26	406,681.74	0.00	16,422,881.17	14,801,773.86	20,396,714.66	6,344,272.44	14,052,442.22	0.00	0.00	0.00	31,254,462.92	null	null	3,968,679.60	295,089.60	0.00	3,673,590.00	0.0	0.00	1,026,895.57	366,098.34	中国科学院大学教育基金会	2015	283
205	20,000.00	7,268.04	0.00	309,868.08	271,406.32	20,000.00	0.00	20,000.00	0.00	0.00	0.00	500,000.00	null	null	0.00	0.00	0.00	0.00	0.0	0.00	0.00	12,360.00	福建张天福茶叶发展基金会	2015	2769
206	5,806,889.40	77,833.56	0.00	0.00	5,779,919.60	5,806,889.40	218,861.80	5,588,027.60	0.00	0.00	0.00	2,227,154.60	null	null	0.00	0.00	0.00	0.00	0.0	0.00	null	30,600.00	云南省妇女儿童发展基金会	2015	335
207	2,805,361.03	31,271.31	0.00	2,365,032.90	2,182,961.59	2,805,361.03	2,177,461.03	627,900.00	0.00	0.00	0.00	8,076,606.78	0.00	0.0	0.00	0.00	0.00	0.00	0.0	0.00	0.00	150,800.00	山东省普觉公益基金会	2015	1293
