Unnamed: 0	ricf_oid	ba_cn	fp_yr	fp_csh_begin	fp_sti_begin	fp_rec_begin	fp_prp_begin	fp_rm_begin	fp_deex_begin	fp_onin_begin	fp_otfl_begin	fp_tofl_begin	fp_lost_begin	fp_lode_begin	fp_loto_begin	fp_fior_begin	fp_fide_begin	fp_fias_begin	fp_inbu_begin	fp_clas_begin	fp_fifx_begin	fp_fito_begin	fp_noas_begin	fp_agas_begin	fp_asto_begin	fp_shbo_begin	fp_shpa_begin	fp_shsa_begin	fp_shta_begin	fp_fra_begin	fp_prex_begin	fp_prde_begin	fp_ode_begin	fp_otde_begin	fp_flde_begin	fp_lobo_begin	fp_lopa_begin	fp_otld_begin	fp_ldto_begin	fp_agd_begin	fp_det_begin	fp_unls_begin	fp_lims_begin	fp_ntt_begin	fp_tt_begin	fp_csh_end	fp_sti_end	fp_rec_end	fp_prp_end	fp_rm_end	fp_deex_end	fp_onin_end	fp_otfl_end	fp_tofl_end	fp_lost_end	fp_lode_end	fp_loto_end	fp_fior_end	fp_fide_end	fp_fias_end	fp_inbu_end	fp_clas_end	fp_fifx_end	fp_fito_end	fp_noas_end	fp_agas_end	fp_asto_end	fp_shbo_end	fp_shpa_end	fp_shsa_end	fp_shta_end	fp_fra_end	fp_prex_end	fp_prde_end	fp_ode_end	fp_otde_end	fp_flde_end	fp_lobo_end	fp_lopa_end	fp_otld_end	fp_ldto_end	fp_agd_end	fp_det_end	fp_unls_end	fp_lims_end	fp_ntt_end	fp_tt_end
1428	4059	上海慈光皮肤健康基金会	2016	1836737.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1836737.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1836737.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1836737.5	0.0	1836737.5	1836737.5	2056143.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2056143.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2056143.87	0.0	1.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3	0.0	0.0	0.0	0.0	0.0	1.3	2056142.57	0.0	2056142.57	2056143.87
1429	4509	上海宏信公益基金会	2016	2039172.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2039172.59	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2039172.59	0.0	0.0	18600.0	0.0	0.0	0.0	0.0	0.0	0.0	18600.0	0.0	0.0	0.0	0.0	0.0	18600.0	2020572.59	0.0	2020572.59	2039172.59	5110251.04	0.0	0.0	2991.0	0.0	0.0	0.0	0.0	5113242.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5113242.04	0.0	0.0	30000.0	940.34	0.0	0.0	0.0	0.0	525.0	31465.34	0.0	0.0	0.0	0.0	0.0	31465.34	5081776.7	0.0	5081776.7	5113242.04
1430	5019	上海德升青年创业发展基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.05	0.0	30.05	30.05
1431	56	上海市人口福利基金会	2016	243729.75	7550000.0	30000.0	0.0	0.0	0.0	0.0	0.0	7823729.75	0.0	0.0	0.0	121220.0	36438.7	84781.3	0.0	0.0	0.0	84781.3	0.0	0.0	7908511.05	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	45.0	5820718.03	2087748.02	7908466.05	7908511.05	14788.17	7950000.0	0.0	0.0	0.0	0.0	0.0	0.0	7964788.17	0.0	0.0	0.0	131604.0	60500.97	71103.03	0.0	0.0	0.0	71103.03	0.0	0.0	8035891.2	0.0	12500.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	12545.0	0.0	0.0	0.0	0.0	0.0	12545.0	4761118.52	3262227.68	8023346.2	8035891.2
1432	3834	上海市创新细胞生物学发展基金会	2016	4725378.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4725378.74	0.0	0.0	0.0	7200.0	0.0	7200.0	0.0	0.0	0.0	7200.0	0.0	0.0	4732578.74	0.0	0.0	0.0	2200.0	0.0	0.0	0.0	0.0	0.0	2200.0	0.0	0.0	0.0	0.0	0.0	2200.0	4730378.74	0.0	4730378.74	4732578.74	845515.01	4490000.0	0.0	0.0	0.0	0.0	0.0	0.0	5335515.01	0.0	0.0	0.0	10800.0	2380.0	8420.0	0.0	0.0	0.0	8420.0	0.0	0.0	5343935.01	0.0	0.0	0.0	1430.0	0.0	0.0	0.0	0.0	0.0	1430.0	0.0	0.0	0.0	0.0	0.0	1430.0	5342505.01	0.0	5342505.01	5343935.01
1433	67	上海市大学生科技创业基金会	2016	678790147.99	0.0	109760340.18	0.0	0.0	0.0	0.0	0.0	788550488.17	440270772.68	0.0	440270772.68	13042744.16	3983147.96	9059596.2	0.0	0.0	0.0	9059596.2	349.81	0.0	1237881206.86	0.0	12446.15	0.0	1898.16	0.0	0.0	0.0	0.0	0.0	14344.31	0.0	820944.03	0.0	820944.03	0.0	835288.34	96202160.61	1140843757.91	1237045918.52	1237881206.86	647352735.69	0.0	121534491.76	0.0	0.0	0.0	0.0	0.0	768887227.45	489469759.24	0.0	489469759.24	13685591.66	5237107.15	8448484.51	0.0	0.0	0.0	8448484.51	0.0	0.0	1266805471.2	0.0	14097.65	0.0	100568.11	0.0	0.0	0.0	0.0	0.0	114665.76	0.0	940226.73	0.0	940226.73	0.0	1054892.49	110252305.97	1155498272.74	1265750578.71	1266805471.2
1434	84	上海市甬协公益基金会	2016	341987.19	0.0	1000000.0	0.0	0.0	0.0	0.0	0.0	1341987.19	0.0	5000000.0	5000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6341987.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6341987.19	0.0	6341987.19	6341987.19	3486406.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3486406.52	0.0	3000000.0	3000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6486406.52	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6486406.52	0.0	6486406.52	6486406.52
1435	77	上海市教育发展基金会	2016	11204598.13	234902630.0	3267454.27	0.0	0.0	0.0	0.0	0.0	249374682.4	0.0	0.0	0.0	38987490.02	10658982.96	28328507.06	0.0	0.0	0.0	28328507.06	0.0	0.0	277703189.46	0.0	20640736.28	0.0	26126.2	0.0	0.0	0.0	0.0	0.0	20666862.48	0.0	0.0	0.0	0.0	0.0	20666862.48	219685248.87	37351078.11	257036326.98	277703189.46	13043278.05	303502630.0	1393821.64	0.0	0.0	0.0	0.0	0.0	317939729.69	0.0	0.0	0.0	42288144.9	10923017.19	31365127.71	0.0	0.0	0.0	31365127.71	0.0	0.0	349304857.4	0.0	33222994.74	0.0	-24136.11	0.0	0.0	0.0	0.0	0.0	33198858.63	0.0	0.0	0.0	0.0	0.0	33198858.63	194238157.63	121867841.14	316105998.77	349304857.4
1436	3833	上海东方智慧十分孝心文化发展基金会	2016	937635.07	2000000.0	4050.0	150413.0	0.0	0.0	0.0	0.0	3092098.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7466.67	0.0	3099564.74	0.0	1686.0	0.0	60.78	0.0	0.0	0.0	0.0	0.0	1746.78	0.0	0.0	0.0	0.0	0.0	1746.78	2911741.01	186076.95	3097817.96	3099564.74	1598329.43	1500000.0	351466.66	408900.0	1100.0	0.0	0.0	0.0	3859796.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6133.38	0.0	3865929.47	0.0	450249.0	0.0	2774.74	0.0	0.0	0.0	0.0	0.0	453023.74	0.0	0.0	0.0	0.0	0.0	453023.74	1896625.16	1516280.57	3412905.73	3865929.47
1437	35	上海吴孟超医学科技基金会	2016	13353908.49	0.0	28700050.0	0.0	0.0	0.0	0.0	0.0	42053958.49	33814373.46	0.0	33814373.46	49212.0	46751.4	2460.6	0.0	0.0	0.0	2460.6	0.0	0.0	75870792.55	0.0	60000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60000000.0	0.0	0.0	0.0	0.0	0.0	60000000.0	15804340.24	66452.31	15870792.55	75870792.55	102705460.87	0.0	106200050.0	0.0	0.0	0.0	0.0	0.0	208905510.87	34314373.46	0.0	34314373.46	49212.0	46751.4	2460.6	0.0	0.0	0.0	2460.6	0.0	0.0	243222344.93	0.0	60000000.0	0.0	34813390.0	0.0	0.0	0.0	0.0	0.0	94813390.0	0.0	0.0	0.0	0.0	0.0	94813390.0	148342502.62	66452.31	148408954.93	243222344.93
1438	4052	上海北纬三十一度文化艺术基金会	2016	257533.82	0.0	0.0	0.0	0.0	0.0	0.0	1780000.0	2037533.82	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2037533.82	0.0	0.0	0.0	32000.0	0.0	0.0	0.0	0.0	0.0	32000.0	0.0	0.0	0.0	0.0	0.0	32000.0	2005533.82	0.0	2005533.82	2037533.82	2102842.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2102842.43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2102842.43	0.0	0.0	0.0	32000.0	0.0	0.0	0.0	0.0	0.0	32000.0	0.0	0.0	0.0	0.0	0.0	32000.0	2070842.43	0.0	2070842.43	2102842.43
1439	4901	上海长征镇社区基金会	2016	2500267.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500267.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500267.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2500267.36	0.0	2500267.36	2500267.36	1742188.24	0.0	590000.0	0.0	0.0	0.0	0.0	0.0	2332188.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2332188.24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2332188.24	0.0	2332188.24	2332188.24
1440	92	上海市闸北区教育基金会	2016	10556797.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10556797.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10556797.48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10556797.48	0.0	10556797.48	10556797.48	10102770.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10102770.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10102770.72	0.0	39960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39960.0	0.0	0.0	0.0	0.0	0.0	39960.0	10062810.72	0.0	10062810.72	10102770.72
1441	52	上海工商界爱国建设特种基金会	2016	420353.02	4500000.0	1202000.0	0.0	0.0	0.0	0.0	0.0	6122353.02	146449249.62	59424331.51	205873581.13	4844837.92	3034299.1	1810538.82	0.0	0.0	0.0	1810538.82	0.0	0.0	213806472.97	0.0	5335552.47	0.0	132062.43	0.0	0.0	0.0	0.0	0.0	5467614.9	0.0	0.0	0.0	0.0	0.0	5467614.9	198338858.07	10000000.0	208338858.07	213806472.97	475076.69	17517770.0	2000.0	0.0	0.0	0.0	0.0	0.0	17994846.69	146449249.62	45000000.0	191449249.62	4844837.92	3294836.73	1550001.19	0.0	0.0	0.0	1550001.19	0.0	0.0	210994097.5	0.0	4525112.19	0.0	4801.31	0.0	0.0	0.0	0.0	0.0	4529913.5	0.0	0.0	0.0	0.0	0.0	4529913.5	196464184.0	10000000.0	206464184.0	210994097.5
1442	124	上海沪利历史建筑和都市改造基金会	2016	2115368.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2115368.76	0.0	0.0	0.0	16928.0	16928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2115368.76	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2115368.76	0.0	2115368.76	2115368.76	761258.1	0.0	1626000.0	0.0	0.0	0.0	0.0	0.0	2387258.1	0.0	0.0	0.0	16928.0	16928.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2387258.1	0.0	255960.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	255960.0	0.0	0.0	0.0	0.0	0.0	255960.0	2131298.1	0.0	2131298.1	2387258.1
1443	73	上海市建国社会公益基金会	2016	256158.95	42796789.37	2046887.5	0.0	0.0	0.0	0.0	0.0	45099835.82	6237851.27	0.0	6237851.27	14567709.0	3985025.29	10582683.71	0.0	0.0	0.0	10582683.71	0.0	0.0	61920370.8	0.0	3945794.89	0.0	83953.06	468166.67	0.0	0.0	0.0	0.0	4497914.62	0.0	0.0	0.0	0.0	0.0	4497914.62	29457754.03	27964702.15	57422456.18	61920370.8	201078.54	37720488.76	70391.64	0.0	0.0	0.0	0.0	0.0	37991958.94	6237851.27	0.0	6237851.27	14567709.0	4265226.25	10302482.75	0.0	0.0	0.0	10302482.75	0.0	0.0	54532292.96	0.0	-20.0	0.0	6.17	445873.01	0.0	0.0	0.0	0.0	445859.18	0.0	0.0	0.0	0.0	0.0	445859.18	26121731.63	27964702.15	54086433.78	54532292.96
1444	58	上海市促进科技成果转化基金会	2016	2426615.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2426615.5	0.0	36000000.0	36000000.0	30680.0	29759.6	920.4	0.0	0.0	0.0	920.4	0.0	0.0	38427535.9	0.0	75000.0	0.0	852.3	635000.0	0.0	0.0	0.0	0.0	710852.3	0.0	0.0	0.0	0.0	0.0	710852.3	17716683.6	20000000.0	37716683.6	38427535.9	359159.4	0.0	1350000.0	0.0	0.0	0.0	0.0	0.0	1709159.4	0.0	36000000.0	36000000.0	30680.0	29759.6	920.4	0.0	0.0	0.0	920.4	0.0	0.0	37710079.8	0.0	0.0	0.0	0.0	480000.0	0.0	0.0	0.0	0.0	480000.0	0.0	0.0	0.0	0.0	0.0	480000.0	17230079.8	20000000.0	37230079.8	37710079.8
1445	5127	上海成长心连心公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	2000000.0
1446	5197	上海玛娜数据科技发展基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1946175.56	0.0	50000.0	0.0	0.0	0.0	0.0	0.0	1996175.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1996175.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1996175.56	0.0	1996175.56	1996175.56
1447	5000	上海尚笙湾公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7840.89	0.0	1903000.0	0.0	0.0	0.0	0.0	0.0	1910840.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1910840.89	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1910840.89	0.0	1910840.89	1910840.89
1448	4022	上海市罕见病防治基金会	2016	3469871.26	0.0	0.0	0.0	3600.0	0.0	0.0	0.0	3473471.26	0.0	0.0	0.0	13284.0	2400.12	10883.88	0.0	0.0	0.0	10883.88	0.0	0.0	3484355.14	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	700000.01	700000.01	0.0	0.0	0.0	0.0	0.0	700000.01	2416017.13	368338.0	2784355.13	3484355.14	4651934.43	0.0	44015.0	0.0	2200.0	0.0	0.0	0.0	4698149.43	0.0	0.0	0.0	22778.0	5842.88	16935.12	0.0	0.0	0.0	16935.12	0.0	0.0	4715084.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3602731.55	1112353.0	4715084.55	4715084.55
1449	16	上海中华职业教育温暖工程基金会	2016	3435460.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3435460.72	0.0	0.0	0.0	16100.0	15020.0	1080.0	0.0	0.0	0.0	1080.0	0.0	0.0	3436540.72	0.0	2000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000.0	0.0	0.0	0.0	0.0	0.0	2000.0	3434540.72	0.0	3434540.72	3436540.72	3704863.91	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3704863.91	0.0	0.0	0.0	16100.0	15500.0	600.0	0.0	0.0	0.0	600.0	0.0	0.0	3705463.91	0.0	14000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14000.0	0.0	0.0	0.0	0.0	0.0	14000.0	3691463.91	0.0	3691463.91	3705463.91
1450	5032	上海颐乐助老慈善基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	171816.96	9900000.0	0.0	0.0	0.0	0.0	0.0	0.0	10071816.96	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10071816.96	0.0	1922.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1922.7	0.0	0.0	0.0	0.0	0.0	1922.7	10069894.26	0.0	10069894.26	10071816.96
1451	3781	上海韩天衡文化艺术基金会	2016	105148.29	22300000.0	0.0	0.0	0.0	0.0	0.0	0.0	22405148.29	0.0	0.0	0.0	150000.0	53437.5	96562.5	0.0	0.0	0.0	96562.5	0.0	0.0	22501710.79	0.0	400000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	400000.0	0.0	0.0	0.0	0.0	0.0	400000.0	22101710.79	0.0	22101710.79	22501710.79	19251642.67	3870000.0	2000.0	0.0	0.0	0.0	0.0	0.0	23123642.67	0.0	0.0	0.0	150000.0	89062.5	60937.5	0.0	0.0	0.0	60937.5	0.0	0.0	23184580.17	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	20.0	23184560.17	0.0	23184560.17	23184580.17
1452	4922	上海梦想成真公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1136346.97	3000000.0	0.0	100000.0	0.0	0.0	0.0	0.0	4236346.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4236346.97	0.0	28.92	0.0	525.0	360210.27	0.0	0.0	0.0	0.0	360764.19	0.0	0.0	0.0	0.0	0.0	360764.19	3875582.78	0.0	3875582.78	4236346.97
1453	128	上海海洋大学教育发展基金会	2016	5605447.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5605447.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5605447.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4957947.55	647500.0	5605447.55	5605447.55	5362306.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5362306.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5362306.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4909306.98	453000.0	5362306.98	5362306.98
1454	5284	上海袁立公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	2000000.0
1455	4848	上海嘉定工业区社区公益基金会	2016	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	2000000.0	2005490.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2005490.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2005490.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2005490.3	0.0	2005490.3	2005490.3
1456	5224	上海映绿公益发展基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000660.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000660.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000660.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000660.16	0.0	2000660.16	2000660.16
1457	5201	上海市青橄榄树公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1985708.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1985708.71	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1985708.71	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	0.0	0.0	0.0	45.0	1985663.71	0.0	1985663.71	1985708.71
1458	60	上海市儿童基金会	2016	35241527.82	0.0	83969.75	0.0	0.0	0.0	0.0	0.0	35325497.57	1437055.0	0.0	1437055.0	193549.0	69052.5	124496.5	0.0	0.0	0.0	124496.5	0.0	0.0	36887049.07	0.0	200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	200000.0	0.0	0.0	0.0	0.0	0.0	200000.0	11292455.72	25394593.35	36687049.07	36887049.07	40675317.01	0.0	86379.75	60000.0	6726198.49	0.0	0.0	0.0	47547895.25	1437055.0	0.0	1437055.0	198099.0	85073.5	113025.5	0.0	0.0	0.0	113025.5	0.0	0.0	49097975.75	0.0	224291.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	224291.36	0.0	0.0	0.0	0.0	0.0	224291.36	11909772.19	36963912.2	48873684.39	49097975.75
1459	5081	上海艺途公益基金会	2016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2144270.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2144270.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2144270.72	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2099270.72	45000.0	2144270.72	2144270.72
1460	69	上海市奉贤建设工程科学技术发展基金会	2016	1840505.06	0.0	20300000.0	0.0	0.0	0.0	0.0	0.0	22140505.06	1100000.0	0.0	1100000.0	6650.0	6600.0	50.0	0.0	0.0	0.0	50.0	0.0	0.0	23240555.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23240555.06	0.0	23240555.06	23240555.06	2054513.78	0.0	21200000.0	0.0	0.0	0.0	0.0	0.0	23254513.78	1100000.0	0.0	1100000.0	6650.0	6600.0	50.0	0.0	0.0	0.0	50.0	0.0	0.0	24354563.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24354563.78	0.0	24354563.78	24354563.78
