机构ID	机构名称	报表时间	本年度捐赠收入_现金	来自境内的捐赠_现金	来自境内自然人的捐赠_现金	来自境内法人或者其他组织的捐赠_现金	来自境外的捐赠_现金	来自境外自然人的捐赠_现金	来自境外法人或者其他组织的捐赠_现金	接受非公益性捐赠情况_现金	本年度捐赠收入_非现金	来自境内的捐赠_非现金	来自境内自然人的捐赠_非现金	来自境内法人或者其他组织的捐赠_非现金	来自境外的捐赠_非现金	来自境外自然人的捐赠_非现金	来自境外法人或者其他组织的捐赠_非现金	接受非公益性捐赠情况_非现金	上年度基金余额	本年度总支出	本年度用于公益事业的支出	工作人员工资福利支出	行政办公支出	捐赠主体ID	捐赠主体名称	捐赠额_现金_限定	捐赠额_非现金_限定	捐赠额_现金_非限定	捐赠额_非现金_非限定	用途
ricf_oid	ba_cn	fp_dt	ao_ad	ao_dd	ao_ddc	ao_ddi	ao_od	ao_odn	ao_odi	ao_nni	ao_adn	ao_ddn	ao_ddnn	ao_ddin	ao_odnn	ao_odnn	ao_odin	ao_nnin	ao_lst	ao_ate	ao_cc	ao_slr	ao_adex	ao_did	ao_dn	ao_dcae	ao_ncae	ao_dcan	ao_ncan	ao_use
3091	重庆市彭水教育基金会	2013	4613991.10 	4613991.10 	100000.00 	4513991.10 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4181352.56 	4008172.40 	40180.00 	132891.06 							
3092	重庆市武隆县扶贫基金会	2013	5682650.00 	5682650.00 	127650.00 	5555000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3047891.79 	2826200.00 	99700.00 	121991.79 							
3093	重庆市沈铁梅文化发展基金会	2013	2000000.00 	2000000.00 	0.00 	2000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4820.50 	0.00 	0.00 	4818.00 							
3094	重庆市科技事业发展基金会	2013	40000.00 	40000.00 	0.00 	40000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		228150.71 	211871.51 	13500.00 	2779.20 							
3095	重庆市科普发展基金会	2013	4200000.00 	4200000.00 	0.00 	4200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		143036.40 	124640.90 	0.00 	9860.20 							
3096	重庆市老年事业发展基金会	2013	10970134.23 	10970134.23 	10970134.23 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		12045860.93 	11764715.30 	176750.56 	104395.07 							
3097	重庆市长寿区聚商公益慈善基金会	2013	2321010.00 	2321010.00 	2321010.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		306230.00 	300000.00 	0.00 	6230.00 							
3098	重庆市青年志愿服务基金会	2013	1346228.42 	1346228.42 	548089.72 	798138.70 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		496466.00 	483654.00 	0.00 	12812.00 							
3099	重庆师范大学教育发展基金会	2013	1162000.00 	1162000.00 	103000.00 	1059000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		390250.79 	379000.00 	0.00 	11050.79 							
3100	重庆社会救助基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10067009.68 	9419889.06 	132700.00 	514420.62 							
3101	重庆西南大学教育基金会	2013	19940007.50 	19940007.50 	1468403.30 	18471604.20 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		11421038.88 	11325836.18 	0.00 	95202.70 							
3102	重庆西南政法大学教育基金会	2013	1200000.00 	1200000.00 	0.00 	1200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		551236.80 	499746.90 	19825.00 	31249.40 							
3103	重庆邮电大学教育基金会	2013	3342619.90 	3342619.90 	0.00 	3342619.90 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		676294.20 	675198.00 	0.00 	1096.20 							
3104	重庆金平法学教育基金会	2013	1040050.00 	1040050.00 	0.00 	1040050.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		604461.34 	558001.60 	19400.00 	24265.24 							
3105	重庆陈玉仙慈善基金会	2013	2000000.00 	2000000.00 	2000000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3348.00 	0.00 	2260.00 	1088.00 							
3106	金华市人民教育基金会	2013	7549900.00 	7549900.00 	263500.00 	7286400.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4741303.26 	4645045.00 	69420.00 	26838.26 							
3107	金华市外国语学校教育发展基金会	2013	12947000.00 	12947000.00 	6947000.00 	6000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		13001948.00 	13000000.00 	0.00 	1948.00 							
3108	金华市永远的荣光艺术教育基金会	2013	3543000.00 	3543000.00 	0.00 	3543000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1032499.00 	1023045.00 	0.00 	9454.00 							
3109	金华市见义勇为基金会	2013	85000.00 	85000.00 	0.00 	85000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1117629.00 	1114000.00 	0.00 	3629.00 							
3111	金华职业技术学院教育发展基金会	2013	378504.00 	378504.00 	308504.00 	70000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1853364.25 	1818072.50 	0.00 	35291.75 							
3113	金湖县见义勇为基金会	2013	1456000.00 	1456000.00 	1456000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		480543.83 	233000.00 	0.00 	20522.00 							
3115	金陵科技学院教育发展基金会	2013	20780000.00 	20780000.00 	290000.00 	20490000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		24171417.60 	24129920.00 	0.00 	41497.60 							
3116	金龙鱼慈善公益基金会	2013	22305044.50 	15212819.50 	0.00 	15212819.50 	7092225.00 	7092225.00 	0.00 	0	0	0	0	0	0	0	0	0		22329236.70 	22312488.70 	0.00 	16748.00 							
3117	钦州市政协爱心慈善基金会	2013	4701828.00 	4701828.00 	481828.00 	4220000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2184271.30 	2162075.00 	3000.00 	19196.30 							
3118	铁岭市公安民警救助基金会	2013	3514800.00 	3514800.00 	3514800.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2506259.00 	2496000.00 	0.00 	10259.00 							
3120	锡林郭勒盟扶贫基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
3122	锦州市公安民警救助基金会	2013	1381900.00 	1381900.00 	381900.00 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1375117.02 	1245060.00 	21600.00 	43465.00 							
3123	锦树爱心慈善基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		172533.60 	172533.60 	0.00 	0.00 							
3124	镇江市丹徒区见义勇为基金会	2013	65000.00 	65000.00 	0.00 	65000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		395135.10 	316579.50 	56400.00 	21655.60 							
3125	镇江市京口区见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		275728.40 	257638.40 	0.00 	18090.00 							
3126	镇江市新区见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		186139.00 	152245.00 	19600.00 	6352.00 							
3127	镇江市润州区见义勇为基金会	2013	15000.00 	15000.00 	5000.00 	10000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		429393.60 	364111.00 	58686.00 	6596.60 							
3128	镇江市见义勇为基金会	2013	11395000.00 	11395000.00 	11395000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2570720.25 	2055348.00 	199800.00 	92984.60 							
3129	长安大学教育基金会	2013	1989000.41 	1989000.41 	1989000.41 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3079008.60 	3068349.20 	0.00 	10659.40 							
3131	长春工程学院教育基金会	2013	523000.00 	523000.00 	523000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		459438.00 	453009.00 	0.00 	6429.00 							
3132	长春市公安民警优抚基金会	2013	1030340.00 	1030340.00 	0.00 	1030340.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2225990.00 	2204500.00 	0.00 	21490.00 							
3133	长春市教育基金会	2013	937436.00 	937436.00 	937436.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1050940.65 	959000.00 	45700.00 	46240.65 							
3134	长春市残疾人福利基金会	2013	18213.10 	18213.10 	13363.10 	4850.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4111767.25 	3883014.70 	91383.70 	137368.85 							
3135	长春市见义勇为基金会	2013	876600.00 	876600.00 	0.00 	876600.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1595023.39 	1459648.00 	58670.73 	76704.66 							
3136	长春市青少年发展基金会	2013	352730.14 	352730.14 	118000.00 	234730.14 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		187900.00 	183400.00 	0.00 	4500.00 							
3138	长春建筑学院教育基金会	2013	197432.50 	197432.50 	197432.50 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		190744.30 	186583.80 	0.00 	4050.00 							
3139	长春理工大学教育基金会	2013	2400133.84 	2400133.84 	2094133.84 	306000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1200963.57 	1169379.50 	0.00 	31584.07 							
3140	长江大学教育发展基金会	2013	7849006.16 	7849006.16 	4842006.16 	3007000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1854966.78 	1775377.70 	30846.10 	14828.58 							
3141	长沙县教育基金会	2013	2234100.00 	2234100.00 	40000.00 	2194100.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4627016.80 	4046080.80 	108200.00 	321018.50 							
3142	长沙市体育发展基金会	2013	1200000.00 	1200000.00 	0.00 	1200000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2121488.98 	2025963.00 	0.00 	62846.18 							
3143	长沙市关心下一代基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		324698.00 	265056.00 	0.00 	59642.00 							
3144	长沙市志愿服务基金会	2013	14237549.70 	14237549.70 	7549.70 	14230000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1217054.40 	1182800.00 	23800.00 	10182.00 							
3145	长沙市慈善基金会	2013	11976106.30 	11976106.30 	342344.80 	11633761.50 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		20259583.14 	19683457.20 	111510.00 	399014.50 							
3146	长沙市教育基金会	2013	3789950.00 	3789950.00 	16950.00 	3773000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4410380.59 	4256596.14 	98200.00 	55584.45 							
3147	长沙市望城区教育基金会	2013	1636534.80 	1636534.80 	1636534.80 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1128019.00 	1110150.00 	7000.00 	10869.00 							
3148	长沙市见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		855184.94 	806781.44 	43200.00 	5203.50 							
3149	长沙市雨花区教育基金会	2013	5954502.30 	5954502.30 	1301502.30 	4653000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4922920.53 	4659485.16 	24000.00 	120535.93 							
3150	长沙市青少年发展基金会	2013	16392928.78 	16392928.78 	16392928.78 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		13172646.13 	13078759.23 	0.00 	93506.90 							
3151	闽江学院教育发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1053397.20 	1020201.20 	25800.00 	7396.00 							
3152	闽都中小银行教育发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3850486.00 	3800000.00 	0.00 	50486.00 							
3153	阜宁县见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		84060.00 	80000.00 	0.00 	4060.00 							
3154	阜新市公安民警救助基金会	2013	600000.00 	600000.00 	0.00 	600000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1854439.00 	1852900.00 	0.00 	1539.00 							
3155	阴法唐西藏教育基金会	2013	261500.00 	261500.00 	100000.00 	161500.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		647922.50 	647500.00 	0.00 	422.50 							
3156	阿坝藏族羌族自治州教育基金会	2013	5185757.74 	5185757.74 	20000.00 	5165757.74 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		788051.50 	767000.00 	6000.00 	15051.50 							
3157	阿拉善生态基金会	2013	9150100.00 	9150100.00 	51500.00 	9098600.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3845940.41 	3526987.05 	224058.30 	94895.06 							
3158	阿里巴巴公益基金会	2013	14055950.33 	14055950.33 	3279610.33 	10776340.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		14411586.51 	14044203.00 	0.00 	367383.51 							
3159	陆河县振兴教育基金会	2013	4250000.00 	4250000.00 	4250000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4035217.35 	3919084.00 	111700.00 	3845.35 							
3160	陈嘉庚科学奖基金会	2013	5000000.00 	5000000.00 	0.00 	5000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3719361.78 	3438080.45 	242055.57 	39225.76 							
3161	陈香梅公益基金会	2013	5365633.70 	4629219.25 	345418.75 	4283800.50 	736414.45 	0.00 	736414.45 	0	0	0	0	0	0	0	0	0		9412572.89 	8535703.70 	550351.27 	326517.92 							
3166	陕西名嘉文化艺术发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		54500.00 	0.00 	54500.00 	0.00 							
3167	陕西国运教育慈善基金会	2013	191007.00 	191007.00 	0.00 	191007.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		146605.87 	95311.02 	0.00 	51294.85 							
3168	陕西大唐西市历史文化遗址保护基金会	2013	45211.80 	45211.80 	45211.80 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		347120.50 	323555.00 	17550.00 	6015.50 							
3169	陕西妇女儿童发展基金会	2013	4898427.88 	2289620.43 	165296.60 	2124323.83 	2608807.45 	2436490.06 	172317.39 	0	0	0	0	0	0	0	0	0		4748076.56 	4332138.02 	275789.40 	38882.05 							
3171	陕西宏府慈善基金会	2013	1920628.10 	1920628.10 	93542.10 	1827086.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1841766.30 	1745427.50 	26854.50 	69484.30 							
3173	陕西师范大学教育基金会	2013	7024965.42 	4961300.00 	1578815.75 	3382484.25 	2063665.42 	1520815.75 	542849.67 	0	0	0	0	0	0	0	0	0		4840534.74 	4658445.48 	0.00 	182089.26 							
3184	陕西省农业发展基金会	2013	26000.80 	26000.80 	0.00 	26000.80 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		476979.00 	462000.00 	0.00 	14979.00 							
3186	陕西省唐大明宫遗址文物保护基金会	2013	350000.00 	350000.00 	0.00 	350000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		601691.85 	595569.00 	0.00 	6122.85 							
3187	陕西省国际文化交流基金会	2013	80000.00 	80000.00 	80000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2294015.46 	2137350.10 	90512.10 	66153.26 							
3188	陕西省天骄煤矿子弟助学基金会	2013	2150000.00 	2150000.00 	0.00 	2150000.00 	0.00 	0.00 	0.00 	2132542.95	0	0	0	0	0	0	0	0		1584530.40 	1584530.40 	0.00 	0.00 							
3189	陕西省宋庆龄基金会	2013	225863.60 	193428.00 	0.00 	193428.00 	32435.60 	32435.60 	0.00 	0	0	0	0	0	0	0	0	0		1432142.08 	1106486.10 	283000.00 	42655.98 							
3190	陕西省宝鸡市老龄事业发展基金会	2013	104955.00 	104955.00 	2800.00 	102155.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		477326.21 	383538.68 	59720.00 	34067.53 							
3191	陕西省府谷县城乡居民大病医疗救助基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		10056541.00 	10056241.00 	0.00 	300.00 							
3195	陕西省易信慈善基金会	2013	2000.00 	2000.00 	2000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		162129.70 	151838.30 	0.00 	0.00 							
3196	陕西省楠竹教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		603665.76 	525014.70 	59849.52 	18801.54 							
3197	陕西省残疾人福利基金会	2013	8059525.66 	8059525.66 	0.00 	8059525.66 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		8083470.51 	7724583.42 	226200.00 	132687.09 							
3202	陕西省社会公益基金会	2013	335499.50 	335499.50 	335499.50 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		367441.41 	310000.00 	43400.00 	14041.41 							
3205	陕西省神木县民生慈善基金会	2013	122420000.00 	122420000.00 	0.00 	122420000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		60419823.96 	60418783.06 	0.00 	0.00 							
3206	陕西省红十字基金会	2013	4574073.26 	4403013.39 	0.00 	4403013.39 	171059.87 	0.00 	171059.87 	0	0	0	0	0	0	0	0	0		12373638.77 	11910327.86 	307977.43 	77366.24 							
3207	陕西省老龄事业发展基金会	2013	3440152.00 	3440152.00 	0.00 	3440152.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4643897.88 	4013206.91 	541047.96 	89643.01 							
3212	陕西省西安市老龄事业发展基金会	2013	1520000.00 	1520000.00 	0.00 	1520000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2711359.45 	2535868.60 	139000.00 	26220.95 							
3213	陕西省西安残疾人福利基金会	2013	12347688.40 	12347688.40 	322688.40 	12025000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1454676.36 	1293586.70 	129464.12 	31625.54 							
3214	陕西省西部发展基金会	2013	522618.10 	495875.29 	97440.20 	398435.09 	26742.81 	0.00 	26742.81 	0	0	0	0	0	0	0	0	0		566239.95 	455648.89 	62771.24 	47819.82 							
3219	陕西省黄土地陕北民歌发展基金会	2013	4109600.00 	4109600.00 	0.00 	4109600.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3299221.08 	2937283.90 	185533.40 	176403.78 							
3221	陕西纯山教育基金会	2013	1690829.22 	1421247.60 	518835.90 	902411.70 	269581.62 	0.00 	269581.62 	0	0	0	0	0	0	0	0	0		1651842.95 	1535717.57 	84523.71 	31601.67 							
3222	陕西美术事业发展基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5679865.26 	5282757.00 	244401.01 	152707.25 							
3223	陕西荣华慈善基金会	2013	60144.20 	60144.20 	60144.20 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2061340.79 	2054309.00 	0.00 	7031.79 							
3224	陕西荣禾老年基金会	2013	450000.00 	450000.00 	0.00 	450000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		384706.71 	170000.00 	36000.00 	178706.71 							
3228	陶行知教育基金会	2013	22100000.00 	22100000.00 	100000.00 	22000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		31172627.67 	29732395.00 	495811.94 	944420.73 							
3229	隆回县教育基金会	2013	4632241.80 	4632241.80 	4031403.80 	600838.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1161759.50 	1077534.00 	32360.00 	51865.50 							
3230	雅安市关心下一代基金会	2013	5709376.20 	5709376.20 	23500.00 	5685876.20 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1342574.26 	1219452.60 	25300.00 	97821.66 							
3231	雅安市教育基金会	2013	54524947.16 	54381894.09 	54381894.09 	0.00 	143053.07 	143053.07 	0.00 	0	0	0	0	0	0	0	0	0		25258033.07 	25031534.41 	106135.00 	120363.66 							
3232	霞浦县振兴教育基金会	2013	8000000.00 	8000000.00 	8000000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1529249.50 	1507700.00 	0.00 	21549.50 							
3233	青岛农业大学教育发展基金会	2013	1148000.00 	1148000.00 	0.00 	1148000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		548300.00 	548000.00 	0.00 	0.00 							
3234	青岛大学教育发展基金会	2013	10351.00 	10351.00 	10351.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1237827.50 	1232000.00 	0.00 	5827.50 							
3235	青岛市华泰公益基金会	2013	64100.00 	64100.00 	64100.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		177618.87 	161382.80 	12000.00 	4236.07 							
3236	青岛市天泰公益基金会	2013	4072345.10 	4072345.10 	142645.10 	3929700.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2353663.42 	2126710.95 	22000.00 	18313.60 							
3237	青岛市教育发展基金会	2013	34055039.50 	32900844.78 	1949010.78 	30951834.00 	1154194.72 	0.00 	1154194.72 	0	0	0	0	0	0	0	0	0		14492949.13 	14006413.59 	0.00 	486535.54 							
3238	青岛市残疾人福利基金会	2013	1589436.59 	1589436.59 	42054.59 	1547382.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3170899.97 	2634257.00 	230792.95 	61661.58 							
3239	青岛市残疾儿童医疗康复基金会	2013	806346.65 	806346.65 	626346.65 	180000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		550097.18 	545186.58 	0.00 	4910.60 							
3240	青岛市爱国健身公益基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		401381.37 	400000.00 	0.00 	1381.37 							
3242	青岛市见义勇为基金会	2013	1097000.00 	1097000.00 	1097000.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		985977.00 	969000.00 	3600.00 	13377.00 							
3243	青岛市青少年发展基金会	2013	7375695.33 	7375695.33 	0.00 	7375695.33 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		7530861.30 	7499900.00 	0.00 	30961.30 							
3245	青岛滨海学院教育发展基金会	2013	12770869.21 	12770869.21 	1590189.21 	11180680.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		4154108.20 	4097817.60 	50700.00 	2780.40 							
3246	青岛科技大学教育发展基金会	2013	5072649.10 	5072649.10 	1533285.10 	3539364.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2409303.10 	2308553.10 	0.00 	100750.00 							
3247	青岛绿华资源利用基金会	2013	110000.00 	110000.00 	0.00 	110000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		215417.35 	158457.80 	41700.00 	15259.55 							
3250	青海冬虫夏草与人类健康研究发展基金会	2013	1000000.00 	1000000.00 	0.00 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1319358.00 	404000.00 	16000.00 	608.00 							
3251	青海天佑德教育基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		2101927.50 	2100000.00 	0.00 	1500.00 							
3252	青海妇女儿童发展基金会	2013	4746686.87 	4746686.87 	0.00 	4746686.87 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5002973.94 	4943781.56 	16908.00 	30901.38 							
3253	青海省关心下一代基金会	2013	1000000.00 	1000000.00 	0.00 	1000000.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
3258	青海省教育发展基金会	2013	2480300.00 	2480300.00 	50500.00 	2429800.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		18648699.50 	18325696.40 	162739.60 	45423.50 							
3259	青海省格萨尔公益基金会	2013	14278.00 	14278.00 	14278.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		12661.41 	13578.00 	0.00 	700.00 							
3260	青海省残疾人福利基金会	2013	3393433.58 	3393433.58 	3393433.58 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1342015.02 	1272779.88 	0.00 	69235.14 							
3262	青海省治理荒漠化基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		0.00 	0.00 	0.00 	0.00 							
3263	青海省消防抚恤救助基金会	2013	1051024.60 	1051024.60 	302939.02 	748085.58 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		65408.50 	65000.00 	0.00 	0.00 							
3264	青海省玉树州困难职工帮扶基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1033297.00 	1030000.00 	0.00 	3297.00 							
3265	青海省福瑞慈善基金会	2013	5043755.90 	5043755.90 	5043755.90 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		3156187.21 	3091155.26 	0.00 	65031.95 							
3266	青海省西宁市国开教育公益基金会	2013	1498900.00 	1498900.00 	0.00 	1498900.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		1770996.50 	1729749.00 	0.00 	41247.50 							
3267	青海省见义勇为基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		262599.60 	86000.00 	0.00 	176599.60 							
3268	青海省贫困学生助学基金会	2013	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		800000.00 	800000.00 	0.00 	0.00 							
3269	青海省雪域仁济慈善基金会	2013	2401400.00 	2401400.00 	893200.00 	1508200.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		285816.40 	224686.40 	46900.00 	14230.00 							
3270	青海省青少年发展基金会	2013	19501024.83 	18867031.38 	15190.00 	18851841.38 	633993.45 	0.00 	633993.45 	0	0	0	0	0	0	0	0	0		19862921.99 	19695080.38 	0.00 	167106.81 							
3271	青海苏曼竹巴慈善基金会	2013	672200.00 	672200.00 	672200.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		504441.84 	474037.20 	0.00 	30404.64 							
3273	青田县人民教育基金会	2013	7312000.00 	7312000.00 	6892800.00 	419200.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		5084149.67 	4992000.00 	70300.00 	21849.67 							
3277	鞍山市教育基金会	2013	362720.00 	362720.00 	362720.00 	0.00 	0.00 	0.00 	0.00 	0	0	0	0	0	0	0	0	0		458475.20 	419826.00 	36000.00 	2649.20 							
