机构ID	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_oid	fp_yr	fp_csh	fp_sti	fp_rec	fp_prp	fp_rm	fp_deex	fp_onin	fp_otfl	fp_tofl	fp_lost	fp_lode	fp_loin	fp_loto	fp_fior	fp_fide	fp_fias	fp_inbu	fp_clas	fp_fifx	fp_fito	fp_noas	fp_agas	fp_asto	fp_shbo	fp_shpa	fp_shsa	fp_shta	fp_fra	fp_prex	fp_prde	fp_ode	fp_otde	fp_flde	fp_lobo	fp_lopa	fp_otld	fp_ldto	fp_agd	fp_det	fp_unls	fp_lims	fp_ntt	fp_tt
2683	2013	6840676.92	0	5148850	0	0	0	0	0	11989526.92	0	0	0	0	34189	0	34189	0	0	0	34189	0	0	12023715.92	0	10000	0	0	0	0	0	0	0	10000	0	0	0	0	0	10000	12013715.92	0	12013715.92	12023715.92
2684	2013	4791393.37	0	0	20000	0	0	0	0	4811393.37	0	0	0	0	43020	0	43020	0	0	0	43020	0	0	4854413.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4796113.37	58300	4854413.37	4854413.37
2716	2013	1817637.04	0	51000	0	0	0	0	0	1894929.54	0	0	0	0	344414	195767.51	148646.49	0	0	0	148646.49	0	0	2043576.03	0	582962.4	0	0	0	0	0	0	0	582962.4	0	0	0	0	0	582962.4	1894483.56	-433869.93	1460613.63	2043576.03
2717	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2718	2013	3512040.26	0	0	0	0	0	0	0	3512040.26	0	0	0	0	0	0	0	0	0	0	0	0	0	3512040.26	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3512040.26	0	3512040.26	3512040.26
2721	2013	5008031.85	19000000	0	0	0	0	0	0	24008031.85	0	0	0	0	67080	3726.66	63353.34	0	0	0	63353.34	0	0	24071385.19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	19876351.19	4195034	24071385.19	24071385.19
2722	2013	5106384.52	0	23050000	0	0	0	0	0	28156384.52	0	0	0	0	312698	0	312698	0	0	0	312698	0	0	28469082.52	0	8000000	0	0	0	0	0	0	0	8000000	0	0	0	0	0	8000000	12769082.52	7700000	20469082.52	28469082.52
2723	2013	4398584.97	0	30000	0	0	0	0	0	4428584.97	0	0	0	0	0	0	0	0	0	0	0	0	0	4428584.97	0	306600	0	0	0	0	0	0	0	306600	0	0	0	0	0	306600	4121984.97	0	4121984.97	4428584.97
2724	2013	5243095.58	0	6000000	0	0	0	0	0	11243095.58	0	0	0	0	0	0	0	0	0	0	0	0	0	11243095.58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10800862.38	442233.2	11243095.58	11243095.58
2725	2013	82039.08	0	0	0	0	0	0	1998661.85	2080700.93	0	0	0	0	0	0	0	0	0	0	0	0	0	2080700.93	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2080700.93	0	2080700.93	2080700.93
2726	2013	81686.41	2000000	16000	600	0	0	0	0	2128944.41	0	0	0	0	0	0	0	0	0	0	0	0	0	2128944.41	0	120000	0	0	0	0	0	0	0	120000	0	0	0	0	0	120000	8944.41	2000000	2008944.41	2128944.41
2727	2013	6623898.67	0	0	0	0	0	0	0	6623898.67	0	0	0	0	0	0	0	0	0	0	0	0	0	6623898.67	0	0	84099.23	0	0	0	0	0	0	84099.23	0	0	0	0	0	84099.23	1339799.44	5200000	6539799.44	6623898.67
2728	2013	76420156.9	0	11177900	0	0	0	0	0	87598056.9	0	0	0	0	445917	290157.18	155759.82	0	0	0	155759.82	0	0	87753816.72	0	718000	0	0	0	0	0	0	0	718000	0	0	0	0	0	718000	87035816.72	0	87035816.72	87753816.72
2729	2013	50473983.74	0	0	0	0	0	0	0	50473983.74	0	0	0	0	41800	4114	37686	0	0	0	37686	0	0	50511669.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50511669.74	0	50511669.74	50511669.74
2730	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2732	2013	1907185.52	9000000	0	0	0	0	0	0	10907185.52	0	0	0	0	0	0	0	0	0	0	0	0	0	10907185.52	0	5000000	0	0	0	0	0	0	0	5000000	0	0	0	0	0	5000000	907185.52	5000000	5907185.52	10907185.52
2733	2013	2963755.64	0	5800000	0	0	0	0	0	8763755.64	0	0	0	0	0	0	0	0	0	0	0	0	0	8763755.64	0	9000	0	0	0	0	0	0	0	9000	0	0	0	0	0	9000	3754755.64	5000000	8754755.64	8763755.64
2734	2013	9801990.27	0	0	0	0	0	0	0	9801990.27	0	0	0	0	2530	0	2530	0	0	0	2530	0	0	9804520.27	0	2530	0	0	0	0	0	0	0	2530	0	0	0	0	0	2530	9801990.27	0	9801990.27	9804520.27
2735	2013	21502570.61	0	2000	0	0	0	0	0	21504570.61	0	0	0	0	157650	0	157650	0	0	0	157650	0	0	21662220.61	0	2000	0	0	0	0	0	0	0	2000	0	0	0	0	0	2000	21660220.61	0	21660220.61	21660220.61
2736	2013	5522062.3	0	0	0	0	0	0	0	5522062.3	0	0	0	0	0	0	0	0	0	0	0	0	0	5522062.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5522062.3	0	5522062.3	5522062.3
2738	2013	6322969.27	1500000	0	0	0	0	0	0	7822969.27	0	0	0	0	209900	10955.91	198944.09	0	0	0	198944.09	0	0	8021913.36	0	0	0	0	0	300000	0	0	0	300000	0	0	0	0	0	300000	1020290.61	6701622.75	7721913.36	8021913.36
2739	2013	7847380.74	0	0	0	0	0	0	0	7847380.74	0	0	0	0	0	0	0	0	0	0	0	0	0	7847380.74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2740	2013	4003070.07	0	0	0	0	0	0	0	4003070.07	0	0	0	0	129697	120471.45	9225.55	8320	0	0	17545.55	0	0	4020615.62	0	22500	0	0	0	0	0	0	0	22500	0	0	0	0	0	22500	3998115.62	0	3998115.62	4020615.62
2742	2013	2087922.62	0	0	0	0	215433.45	0	0	2303356.07	0	0	0	0	257988.48	33790.05	224198.43	0	0	0	224198.43	0	0	2527554.5	0	300000	0	0	0	0	0	0	0	300000	0	0	0	0	0	300000	2227554.5	0	2227554.5	2527554.5
2744	2013	412599.77	0	0	0	0	0	0	0	412599.77	0	2000000	0	2000000	0	0	0	0	0	0	0	0	0	2412599.77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2412599.77	0	2412599.77	2412599.77
2745	2013	719348277.5	0	0	0	0	0	0	0	719348277.5	0	0	0	0	0	0	0	0	0	0	0	0	0	719348277.5	0	294448.21	0	0	0	0	0	0	0	294448.21	0	0	0	0	0	294448.21	719053829.2	0	719053829.2	719348277.5
2747	2013	17038743.66	0	0	0	0	0	0	0	17038743.66	0	0	0	0	0	0	0	0	0	0	0	0	0	17038743.66	0	0	0	0	0	0	0	0	600000	600000	0	0	0	0	0	600000	16438743.66	0	16438743.66	17038743.66
2748	2013	28822702.31	0	721320	0	0	0	0	0	29544022.31	0	0	0	0	0	0	0	0	0	0	0	0	0	29544022.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3811076.71	25732945.6	29544022.31	29544022.31
2749	2013	5534393.94	0	0	0	0	0	0	0	5534393.94	0	14000000	0	14000000	778514	121305.86	657208.14	0	0	0	657208.14	0	0	20191602.08	0	2000	0	0	0	0	0	0	0	2000	0	0	0	0	0	2000	16123602.08	4066000	20189602.08	20191602.08
2750	2013	2047304.49	0	0	0	0	0	0	0	2047304.49	0	0	0	0	8247	0	8247	0	0	0	8247	0	0	2055551.49	0	120000	0	0	0	0	0	0	0	120000	0	0	0	0	0	120000	55551.49	1880000	1935551.49	2055551.49
2751	2013	29955489.62	0	0	0	0	0	0	0	29955489.62	0	0	0	0	238312	45024	193288	0	0	0	193288	0	0	30148777.62	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3388676.77	26760100.85	30148777.62	30148777.62
2752	2013	4413005.68	0	0	0	0	0	0	0	4413005.68	0	0	0	0	0	0	0	0	0	0	0	0	0	4413005.68	0	151200	0	0	0	0	0	0	0	151200	0	0	0	0	0	151200	4055860.88	205944.8	4261805.68	4413005.68
2753	2013	2434259.51	0	10006300	0	0	0	0	0	12440559.51	0	0	0	0	1008780	293383.55	715396.45	0	0	4097	719493.45	0	0	13160052.96	0	106800	0	0	0	0	0	0	0	106800	0	0	0	0	0	106800	7976044.51	5077208.45	13053252.96	13160052.96
2754	2013	5654471.81	0	0	192246.11	0	0	0	0	5846717.92	0	0	0	0	812507	54819.84	757687.16	0	0	0	757687.16	0	0	6604405.08	0	127860	0	0	0	0	0	0	0	127860	0	0	0	0	0	127860	3214339.36	3262205.72	6476545.08	6604405.08
2755	2013	5003548.61	0	0	0	0	0	0	0	5003548.61	0	0	0	0	0	0	0	0	0	0	0	0	0	5003548.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5003548.61	0	5003548.61	5003548.61
2756	2013	16906541.62	0	0	0	0	0	0	0	16906541.62	0	0	0	0	0	0	0	0	0	0	0	0	0	16906541.62	0	45686.4	0	0	0	0	0	0	0	45686.4	0	0	0	0	0	45686.4	15298981.82	1561873.4	16860855.22	16906541.62
2757	2013	2216510.4	0	0	0	0	0	0	0	2216510.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2216510.4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2216510.4	0	2216510.4	2216510.4
2758	2013	147562522.6	0	20000	0	0	0	0	0	147582522.6	0	26000000	0	26000000	0	0	0	0	0	0	0	0	0	173582522.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6374396.8	167208125.8	173582522.6	173582522.6
2759	2013	16567.85	239000	0	0	0	0	0	0	255567.85	0	5000100	0	5000100	0	0	0	0	0	0	0	0	0	5255667.85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5255667.85	0	5255667.85	5255667.85
2760	2013	2010696.6	0	0	0	0	0	0	0	2010696.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2010696.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2010696.6	0	2010696.6	2010696.6
2761	2013	9736179.75	0	540531.6	0	0	0	0	0	10276711.35	0	0	0	0	448449	0	448449	0	0	0	448449	0	0	10725160.35	0	1120706	0	14160	0	0	0	0	0	1134866	0	0	0	0	0	1134866	9590294.35	0	9590294.35	10725160.35
2762	2013	805934.15	0	1300000	0	0	0	0	0	2105934.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2105934.15	0	99000	0	0	0	0	0	0	0	99000	0	0	0	0	0	99000	2006934.15	0	2006934.15	2105934.15
2763	2013	1662474.62	17000000	2600	0	0	0	0	0	18702544.62	0	0	0	0	2415287.4	1782038.3	633249.1	0	0	0	633249.1	0	0	19335793.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18378136.5	957657.22	19335793.72	19335793.72
2764	2013	1091357.2	1000000	23426.89	0	0	0	0	0	2114784.09	0	0	0	0	105764	89094.06	16669.94	0	0	0	16669.94	0	0	2131454.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31454.03	2100000	2131454.03	2131454.03
2765	2013	15732382.62	244960.67	345543006.4	0	0	0	0	696307.83	362216657.5	17500000	0	0	17500000	2078221.73	824452.25	1253769.48	5516934.41	0	0	6770703.89	0	0	386487361.4	0	166915737	0	23.54	0	0	0	0	0	166915760.6	0	0	0	0	1925760.68	168841521.2	69574814.67	148071025.5	217645840.2	386487361.4
2766	2013	1047362.83	209407.9	53900000	0	0	0	0	0	55156770.73	0	0	0	0	997505	344067.97	653437.03	0	0	0	653437.03	0	0	55810207.76	0	1179.9	0	0	0	0	0	0	0	1179.9	0	0	0	0	0	1179.9	55809027.86	0	55809027.86	55810207.76
2767	2013	3335484	0	1000000	0	0	0	0	0	4335484	0	0	0	0	0	0	0	0	0	0	0	0	0	4335484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3008484	1327000	4335484	4335484
2768	2013	2684441.65	0	0	0	0	0	0	0	2684441.65	0	0	0	0	0	0	0	0	0	0	0	0	0	2684441.65	0	24000	0	0	0	0	0	0	0	24000	0	0	0	0	0	24000	2660441.65	0	2660441.65	2684441.65
2769	2013	355680.24	0	2600000	0	0	0	0	0	2955680.24	0	0	0	0	246707.89	15559.57	231148.32	0	0	0	231148.32	0	0	3186828.56	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3186828.56	0	3186828.56	3186828.56
2771	2013	170606.28	50000000	1000000	0	0	0	0	0	51170606.28	0	0	0	0	33929	18304.97	15624.03	0	0	0	15624.03	0	0	51186230.31	0	1660000	0	0	0	0	0	0	0	1660000	0	0	0	0	0	1660000	49526230.31	0	49526230.31	51186230.31
2772	2013	2561605	0	113445	3870	0	0	0	0	2678920	0	0	0	0	54352	10626.77	43725.23	0	0	0	43725.23	0	9852261.9	12574907.13	0	20952.81	0	0	0	0	0	0	0	20952.81	0	0	0	0	5829012	5849964.81	6102706.87	622235.45	6724942.32	12574907.13
2773	2013	549620.02	0	2011911	10000	0	0	0	0	2571531.02	0	0	0	0	103264.95	95985.86	7279.09	0	0	0	7279.09	0	0	2578810.11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2578810.11	0	2578810.11	2578810.11
2774	2013	90518.37	0	0	0	0	0	0	0	90518.37	2000000	0	0	2000000	7430	0	7430	0	0	0	7430	0	0	2097948.37	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2097948.37	0	2097948.37	2097948.37
2775	2013	13936394.92	180000	577	0	0	0	0	0	14116971.92	0	5500000	0	5500000	0	0	0	0	0	0	0	0	0	19616971.92	0	1373791.38	0	0	0	0	0	0	0	1373791.38	0	0	0	0	400000	1773791.38	17843180.54	0	17843180.54	19616971.92
2776	2013	2007902.79	0	2000000	0	0	0	0	0	4007902.79	0	0	0	0	0	0	0	0	0	0	0	0	0	4007902.79	0	2010000	0	0	0	0	0	0	0	2010000	0	0	0	0	0	2010000	2088902.79	0	2088902.79	4098902.79
2777	2013	857244.83	1500000	0	0	0	0	0	581.1	2357825.93	0	0	0	0	6710	0	6710	0	0	0	6710	0	0	2364535.93	0	0	8500	0	0	0	0	0	6710	15210	0	0	0	0	0	15210	2349325.93	0	2349325.93	2364535.93
2778	2013	6113237.62	0	37000	0	0	0	0	0	6150237.62	0	0	0	0	0	0	0	0	0	0	0	0	0	6150237.62	0	432600.4	0	0	0	0	0	0	0	432600.4	0	0	0	0	106000	538600.4	5461637.22	150000	5611637.22	6150237.62
2779	2013	12810740.9	0	0	0	0	0	0	0	12810740.9	0	0	0	0	221608.57	116531.44	105077.13	0	0	0	105077.13	0	0	12915818.03	0	0.04	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0.04	7387997.99	5527820	12915817.99	12915818.03
2780	2013	5215836.23	12532381.82	0	0	0	0	0	0	17748218.05	0	0	0	0	0	0	0	0	0	0	0	0	0	17748218.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17470892.65	277325.4	17748218.05	17748218.05
2781	2013	2002949.19	0	0	0	0	0	0	0	2002949.19	0	0	0	0	29817.25	1717.87	28099.38	0	0	0	28099.38	0	0	2031048.57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2031048.57	0	2031048.57	2031048.57
2783	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2785	2013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2786	2013	4078650.54	0	25604.5	0	0	0	0	0	4104255.04	0	0	0	0	40759.5	1232.82	39526.68	0	0	0	39526.68	0	0	4143781.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3022495.96	1121285.76	4143781.72	4143781.72
2788	2013	17634.6	0	2015505	0	0	0	0	0	2033139.6	0	0	0	0	0	0	0	0	0	0	0	0	0	2033139.6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2033139.6	0	2033139.6	2033139.6
2789	2013	2237250.39	0	0	0	0	0	0	0	2237250.39	0	0	0	0	0	0	0	0	0	0	0	0	0	2237250.39	0	180000	0	0	0	0	0	0	0	180000	0	0	0	0	0	180000	57250.39	2000000	2057250.39	2237250.39
2790	2013	19391903.43	0	2356.29	0	0	0	0	0	19394259.72	0	0	0	0	89402	73255.55	16146.45	0	0	0	16146.45	0	0	19410406.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16410406.17	3000000	19410406.17	19410406.17
2791	2013	4595451.21	0	0	0	0	0	0	0	4595451.21	0	0	0	0	20757	17781.6	2975.4	0	0	0	2975.4	0	0	4598426.61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4598426.61	0	4598426.61	4598426.61
2792	2013	2396665.91	0	255000	0	0	0	0	0	2651665.91	0	0	0	0	952348.04	0	952348.04	500000	0	0	1452348.04	0	0	4104013.95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4104013.95	4104013.95	4104013.95
2793	2013	4271122.45	0	0	0	0	0	0	0	4271122.45	0	0	0	0	77599	31039.6	46559.4	0	0	0	46559.4	0	0	4317681.85	0	0	0	0	0	0	0	0	0	9000	0	0	0	0	0	9000	4308681.85	0	4308681.85	4317681.85
2794	2013	2001264.09	0	0	0	0	0	0	0	2001264.09	0	0	0	0	0	0	0	0	0	0	0	0	0	2001264.09	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2001264.09	0	2001264.09	2001264.09
2795	2013	1613593.24	0	8331500	0	0	0	0	0	9945093.24	547020	0	0	547020	0	0	0	0	0	0	0	0	0	10492113.24	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9912113.24	580000	10492113.24	10492113.24
2796	2013	387373.4	0	1690000	0	0	0	0	0	2077373.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2077373.4	0	50000	5000	20	0	0	0	0	0	55020	0	0	0	0	0	55020	2022353.4	0	2022353.4	2077373.4
2797	2013	4392500.59	0	0	0	0	0	0	0	4392500.59	0	0	0	0	0	0	0	0	0	0	0	0	0	4392500.59	0	393298	0	0	0	0	0	0	0	393298	0	0	0	0	0	393298	3999232.59	0	3999232.59	4392530.59
2798	2013	1951789.43	0	0	0	0	19481.8	0	0	1971271.23	0	0	0	0	1980	125.4	1854.6	31500	0	0	33354.6	0	12640218	14644843.83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12640218	12640218	2004625.83	0	2004625.83	14644843.83
2799	2013	3246534.54	0	58220.8	6476	0	0	0	0	3311231.34	0	0	0	0	15033	1190.1	13842.9	0	0	0	13842.9	0	0	3325074.24	0	300000	0	0	0	0	0	0	0	300000	0	0	0	0	0	300000	2916986.2	108088.04	3025074.24	3025074.24
2800	2013	5666788.81	13000000	10568.43	17679.07	0	0	0	0	21984065.63	0	0	0	0	5691462	922708.04	4768753.96	0	0	0	4768753.96	0	0	26752819.59	0	22500	0	0	0	0	0	0	0	1187500	0	0	0	0	0	1187500	19032958.21	6532361.38	25565319.59	26752819.59
2801	2013	9366043.42	10000000	0	0	0	0	0	0	19366043.42	0	0	0	0	655806	4966	650840	1078822	0	0	1729662	0	0	21095705.42	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8654305.42	12441400	21095705.42	21095705.42
2802	2013	4264765.57	0	4422240.75	0	0	0	0	0	8687006.32	0	0	0	0	7301029.76	5593222.8	1707806.96	6175463.1	0	0	7883270.06	0	0	16570276.38	0	1390070.07	0	0	0	0	0	0	0	1390070.07	0	0	0	0	0	1390070.07	15180206.31	0	15180206.31	16570276.38
2803	2013	46157.72	0	1950000	0	0	0	0	0	1996157.72	0	0	0	0	0	0	0	0	0	0	0	0	0	1996157.72	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1996157.72	0	1996157.72	1996157.72
2804	2013	1973198.21	0	0	0	0	0	0	0	1973198.21	0	0	0	0	0	0	0	0	0	0	0	0	0	1973198.21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1973198.21	0	1973198.21	1973198.21
2805	2013	2376549.51	0	100000	0	0	0	0	0	2476549.51	0	0	0	0	19743	17028.54	2714.46	0	0	0	2714.46	0	0	2479263.97	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2479263.97	0	2479263.97	2479263.97
2806	2013	2224876.83	0	0	0	0	0	0	0	2224876.83	0	0	0	0	0	0	0	0	0	0	0	0	0	2224876.83	0	655525	0	0	0	0	0	0	0	655525	0	0	0	0	0	655525	430648.17	2000000	2430648.17	3086173.17
2807	2013	3015103.92	0	26010000	0	0	0	0	0	29025103.92	0	0	0	0	0	0	0	0	0	0	0	0	0	29025103.92	0	0	0	-45	0	0	0	0	0	-45	0	0	0	0	0	-45	29025148.92	0	29025148.92	29025103.92
2809	2013	6081562.86	0	0	0	0	0	0	0	6081562.86	0	0	0	0	0	0	0	0	0	0	0	0	0	6081562.86	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6081562.86	0	6081562.86	6081562.86
2811	2013	2303873.31	0	3000000	0	0	0	0	0	5303873.31	0	0	0	0	0	0	0	0	0	0	0	0	0	5303873.31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5303873.31	0	5303873.31	5303873.31
2812	2013	2571023.26	0	2001042.6	0	0	0	0	87930.4	4659996.26	0	0	0	0	331348	287439.94	43908.06	0	0	0	43908.06	0	0	4703904.32	0	1001680	0	0	0	0	0	0	0	1001680	0	0	0	0	0	1001680	3702224.32	0	3702224.32	4703904.32
2813	2013	5817427.22	0	115441.09	0	0	0	0	0	5932868.31	0	0	0	0	79063.7	67991.42	11072.28	0	0	0	11072.28	0	0	5943940.59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5529340.59	414600	5943940.59	5943940.59
2814	2013	43661.1	0	1960900	0	0	0	0	0	2004561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2004561.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2004561.1	0	2004561.1	2004561.1
2815	2013	9167498.94	2138310	10000012.21	0	0	0	0	0	21333156.15	2840000	8500000	0	11340000	584572.7	497371.02	87201.68	0	0	0	87201.68	0	0	32760357.83	0	3303299.5	0	0	0	0	0	0	0	3303299.5	0	0	0	0	0	3303299.5	23653826.73	5303231.6	28957058.33	32260357.83
2817	2013	7811404.07	0	0	0	0	0	0	0	7881575.94	0	0	0	0	0	0	0	0	0	0	0	0	0	7881575.94	0	600000	0	0	0	0	0	0	0	600000	0	0	0	0	0	600000	7281575.94	0	7281575.94	7881575.94
2818	2013	1480167.29	0	12825000	0	0	0	0	0	14305167.29	0	0	0	0	626576.34	99394.18	527182.16	0	0	0	527182.16	0	0	14832349.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14832349.45	0	14832349.45	14832349.45
2819	2013	7171445.37	0	0	0	0	0	0	0	7171445.37	0	0	0	0	8016754	3423152.35	4593601.65	0	0	0	4593601.65	0	0	11765047.02	0	9650	0	0	0	0	0	0	0	9650	0	0	0	0	0	9650	11755397.02	0	11755397.02	11765047.02
2821	2013	3715132.58	0	9069937.28	125026	0	3000	0	0	12914770.86	0	0	0	0	132750	25351.15	107398.85	0	0	0	107398.85	0	0	13022169.71	0	1003394.01	0	0	0	0	0	0	0	1003394.01	0	0	0	0	0	1003394.01	12018775.7	0	12018775.7	13022169.71
2822	2013	30907437.63	0	2538676.32	0	0	0	0	0	33525113.95	0	0	0	0	398798	294698.68	104099.32	0	0	0	104099.32	0	0	33629213.27	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5194229.75	28434983.52	33629213.27	33629213.27
2823	2013	15659413.63	0	491036.41	0	0	825	0	0	16151275.04	0	64009976.98	0	64009976.98	164126195.9	40834417.23	123291778.7	0	0	0	123291778.7	1872692	0	205325722.7	0	4386346.17	0	468974.66	0	123151.23	0	0	0	5021542.06	0	0	0	0	0	5021542.06	200304180.6	0	200304180.6	205325722.7
2824	2013	47390159.51	60000212.5	1466577.76	0	0	0	0	0	108856949.8	0	0	0	0	351506	256014.36	95491.64	0	0	0	95491.64	0	0	108952441.4	0	0	0	84933.33	0	0	0	0	0	84933.33	0	0	0	0	0	84933.33	108867508.1	0	108867508.1	108952441.4
2825	2013	106671.59	0	2000000	0	0	0	0	0	2106671.59	0	0	0	0	0	0	0	0	0	0	0	0	0	2106671.59	0	6000	0	0	0	0	0	0	0	6000	0	0	0	0	0	6000	100671.59	2000000	2100671.59	2106671.59
2826	2013	540601.36	0	9033625	0	0	0	0	0	9574226.36	0	0	0	0	0	0	0	0	0	0	0	0	0	9574226.36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9574226.36	0	9574226.36	9574226.36
2827	2013	10742491.88	0	32864.53	0	0	0	0	0	10775356.41	0	0	0	0	411315	391288.1	20026.9	0	0	0	20026.9	0	0	10795383.31	0	6062245.12	0	10.22	0	0	0	0	0	6062255.34	0	0	0	0	0	6062255.34	4077647.97	655480	4733127.97	10795383.31
2828	2013	19696.95	0	2600000	0	0	0	0	0	2619696.95	0	0	0	0	13850.18	8811.55	5038.63	0	0	0	5038.63	0	0	2624735.58	0	248570	0	0	0	0	0	0	0	248570	0	0	0	0	0	248570	2376165.58	0	2376165.58	2624735.58
2829	2013	2266050.15	0	0	0	0	0	0	0	2266050.15	0	0	0	0	0	0	0	0	0	0	0	0	0	2266050.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2266050.15	0	2266050.15	2266050.15
2831	2013	3487667.77	0	0	0	0	0	0	0	3487667.77	0	0	0	0	26701	22002.6	4698.4	0	0	0	4698.4	0	0	3492366.17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	492366.17	3000000	3492366.17	3492366.17
2832	2013	87816.51	0	11482001	0	0	0	0	0	11569817.51	0	0	0	0	0	0	0	0	0	0	0	0	0	11569817.51	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11569817.51	0	11569817.51	11569817.51
2833	2013	2300494.63	1500000	0	0	0	0	0	0	3800494.63	0	0	0	0	0	0	0	0	0	0	0	0	0	3800494.63	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2800494.63	1000000	3800494.63	3800494.63
2834	2013	16142036.71	0	58547.8	0	0	0	0	0	16200584.51	115000000	0	0	115000000	7460	5441.13	2018.87	0	0	0	2018.87	0	0	131202603.4	0	6554400	0	0	0	0	0	0	0	6554400	0	0	0	0	9040842.25	15595242.25	45204319.57	70403041.56	115607361.1	131202603.4
2835	2013	100669.53	0	1903000	0	0	0	0	0	2003669.53	0	0	0	0	3220	917.64	2302.36	0	0	0	2302.36	0	0	2005971.89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1594028.11	3600000	2005971.89	2005971.89
