ricf_oid_2013	ba_cn	fp_dt	cf_doc	cf_soc	cf_srvc	cf_proc	cf_govc	cf_otca	cf_atci	cf_dopc	cf_stpc	cf_psc	cf_otpc	cf_atco	cf_anc	cf_inc	cf_inrc	cf_assc	cf_oc	cf_itci	cf_aspc	cf_inpc	cf_oinc	cf_tinc	cf_intc	cf_leca	cf_tfc	cf_tfic	cf_bopc	cf_inpc.1	cf_ofc	cf_tfoc	cf_nfl	cf_exch	cf_ninc	ricf_oid	ba_uscc
1405	平潭县林光炜教育基金会	2013	0.0	0.0	0.0	0.0	0.0	129.06	129.06	162552.0	0.0	3170.0	0.0	165722.0	-165592.94	160000.0	0.0	0.0	0.0	160000.0	0.0	0.0	0.0	0.0	160000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1405	533500006830613384
1406	平阳县人民教育基金会	2013	4766.0	0.0	0.0	0.0	0.0	1828500.0	1833266.0	0.0	0.0	0.0	113048.0	113048.0	1720218.0	0.0	184863.81	0.0	19935.34	204799.15	0.0	0.0	0.0	0.0	204799.15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1406	53330000786449247N
1409	平顶山市人民教育基金会	2013	1050505.89	0.0	0.0	0.0	0.0	931792.42	1982298.31	1463045.77	0.0	0.0	166670.0	1629715.77	352582.54	0.0	0.0	0.0	0.0	0.0	66787.0	0.0	0.0	66787.0	-66787.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1409	534100007374153020
1410	广东省一心公益基金会	2013	7161342.35	0.0	0.0	0.0	0.0	0.0	7161342.35	457000.0	0.0	0.0	0.0	457000.0	6704342.35	31343000.0	48590.68	0.0	0.0	31391590.68	0.0	31343000.0	0.0	31343000.0	48590.68	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1410	5344000007024385XH
1411	广东省与人公益基金会	2013	0.0	0.0	0.0	0.0	0.0	3175.68	3175.68	1591619.46	81988.74	0.0	56836.1	1730444.3	-1727268.62	0.0	168727.37	0.0	0.0	168727.37	15277.1	0.0	0.0	15277.1	153450.27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1411	53440000050697942C
1412	广东省东方历史研究基金会	2013	2000000.0	0.0	0.0	0.0	0.0	4195.84	2004195.84	0.0	0.0	0.0	0.0	0.0	2004195.84	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1412	53440000075149862N
1415	广东省中山大学教育发展基金会	2013	59720209.68	0.0	0.0	0.0	0.0	974373.19	60694582.87	58590995.44	307066.4	0.0	3126146.17	62024208.01	-1329625.14	68029361.98	5725298.24	0.0	0.0	73754660.22	34885.0	38815834.17	0.0	38850719.17	34903941.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	174.07	0	1415	53440000767312026N
1417	广东省中泰慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	4.87	4.87	80000.0	91525.9	900.0	50583.6	223009.5	-223004.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1417	53440000055394908C
1418	广东省中艺文化发展基金会	2013	1050000.0	0.0	0.0	0.0	150000.0	6349.24	1206349.24	650000.0	57556.35	0.0	369733.38	1077289.73	129059.51	0.0	0.0	0.0	0.0	0.0	405.0	0.0	0.0	405.0	-405.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1418	5344000059743701XJ
1420	广东省亮睛工程慈善基金会	2013	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	32224.62	0.0	945.0	13583.52	46753.14	1953246.86	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49041.0	7258.49	56299.49	0.0	0.0	0.0	0.0	56299.49	0.0	0	1420	53440000075092157Y
1422	广东省人口基金会	2013	7694878.1	0.0	0.0	0.0	0.0	18054.76	7712932.86	7610600.0	0.0	2656871.7	100486.21	10367957.91	-2655025.05	15100000.0	311381.39	0.0	0.0	15411381.39	9900.0	21000000.0	0.0	21009900.0	-5598518.61	0.0	0.0	0.0	0.0	0.0	2875.0	2875.0	-2875.0	0.0	0	1422	53440000515357615A
1424	广东省优秀科技专著出版基金会	2013	0.0	0.0	0.0	0.0	0.0	183245.7	183245.7	494104.71	42000.0	6258.41	8242.65	550605.77	-367360.07	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1424	53440000515356209P
1425	广东省体育基金会	2013	2608600.0	0.0	4560804.88	0.0	0.0	261595.12	7431000.0	0.0	0.0	7059320.52	4104638.76	11163959.28	-3732959.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1425	53440000515355943R
1426	广东省何享健慈善基金会	2013	50000000.0	0.0	0.0	0.0	0.0	24305.56	50024305.56	0.0	0.0	0.0	0.0	0.0	50024305.56	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1426	53440000086786592R
1427	广东省佛教协会慈善基金会	2013	3428464.75	0.0	0.0	0.0	0.0	9776.13	3438240.88	1280000.0	0.0	3817.9	0.0	1283817.9	2154422.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1427	5344000006512280X0
1428	广东省依依关爱儿童基金会	2013	321111.11	0.0	0.0	0.0	0.0	1056.67	322167.78	450999.96	0.0	0.0	5201.0	456200.96	-134033.18	0.0	6840.6	0.0	0.0	6840.6	0.0	0.0	0.0	0.0	6840.6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1428	53440000588290263D
1429	广东省侨心慈善基金会	2013	25762850.89	0.0	0.0	0.0	0.0	38697.42	25801548.31	14484481.8	57600.0	0.0	197028.7	14739110.5	11062437.81	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1429	53440000669850170D
1432	广东省信基公益基金会	2013	35461.5	0.0	0.0	0.0	0.0	3668.73	39130.23	1035461.5	0.0	0.0	3720.84	1039182.34	-1000052.11	0.0	0.0	0.0	2000000.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1432	5344000007509227XT
1434	广东省公安民警医疗救助基金会	2013	0.0	0.0	0.0	0.0	0.0	6154465.68	6154465.68	5410000.0	171765.29	0.0	371064.62	5952829.91	201635.77	0.0	0.0	0.0	0.0	0.0	88250.0	0.0	0.0	88250.0	-88250.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1434	53440000777826266R
1435	广东省关山月艺术基金会	2013	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	41960.0	0.0	576064.97	618024.97	1381975.03	0.0	0.0	0.0	1799.05	1799.05	0.0	0.0	0.0	0.0	1799.05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1435	53440000065195670X
1438	广东省利生公益基金会	2013	2020000.0	0.0	0.0	0.0	0.0	20105.88	2040105.88	0.0	0.0	0.0	3880.8	3880.8	2036225.08	0.0	0.0	0.0	0.0	0.0	3498.0	0.0	0.0	3498.0	-3498.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1438	53440000086848175C
1439	广东省励志电网科技奖励基金会	2013	0.0	0.0	0.0	0.0	0.0	15493.45	15493.45	0.0	0.0	0.0	19144.98	19144.98	-3651.53	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1439	53440000065158714G
1440	广东省北京师范大学-香港浸会大学联合国际学院	2013	2000000.0	0.0	0.0	0.0	0.0	4244.07	2004244.07	0.0	5451.06	0.0	52318.98	57770.04	1946474.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1440	5344000007188574XX
1441	广东省北京师范大学珠海校区教育发展基金会	2013	1017987.89	0.0	0.0	0.0	0.0	9158.11	1027146.0	135460.0	0.0	52607.0	1155.15	189222.15	837923.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1441	53440000584686439D
1442	广东省华南农业大学教育发展基金会	2013	24803470.61	0.0	0.0	0.0	0.0	136999.55	24940470.16	3563206.8	0.0	2064830.08	11701.05	5639737.93	19300732.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1442	53440000566689169D
1443	广东省华南农村扶贫基金会	2013	1821240.0	0.0	0.0	0.0	0.0	9504.99	1830744.99	1317586.76	259185.55	0.0	1078618.19	2655390.5	-824645.51	0.0	0.0	0.0	0.0	0.0	250500.0	0.0	0.0	250500.0	-250500.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1443	53440000592172067P
1444	广东省华南师范大学教育发展基金会	2013	45950367.2	0.0	0.0	0.0	0.0	275791.62	46226158.82	24353811.34	0.0	0.0	660986.2	25014797.54	21211361.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1444	53440000582993478U
1445	广东省华南洁能慈善基金会	2013	2010000.0	0.0	0.0	0.0	0.0	1451.44	2011451.44	0.0	0.0	0.0	0.0	0.0	2011451.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1445	53440000082641791K
1446	广东省华南理工大学广州学院教育发展基金会	2013	1382847.0	0.0	0.0	0.0	0.0	7536.2	1390383.2	1663000.0	0.0	0.0	7216.5	1670216.5	-279833.3	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	2000000.0	-2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1446	534400005940363256
1447	广东省华南理工大学教育发展基金会	2013	45216246.59	0.0	0.0	0.0	0.0	3986107.9	49202354.49	17222062.33	247083.58	162437.36	62704.35	17694287.62	31508066.87	0.0	0.0	0.0	0.0	0.0	97649.0	10000000.0	0.0	10097649.0	-10097649.0	0.0	0.0	0.0	0.0	0.0	137316.04	137316.04	-137316.04	0.0	0	1447	53440000668202227M
1448	广东省华商慈善基金会	2013	0.0	0.0	0.0	0.0	100000.0	7546.85	107546.85	25000.0	0.0	0.0	8680.0	33680.0	73866.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1448	53440000588290247P
1449	广东省华媒传媒发展基金会	2013	1403370.71	0.0	0.0	0.0	0.0	77856.64	1481227.35	774268.23	0.0	0.0	863.2	775131.43	706095.92	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2000000.0	2000000.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0	1449	5344000005373434XY
1450	广东省华美教育慈善基金会	2013	0.0	0.0	0.0	0.0	0.0	7690.85	7690.85	2432700.0	213792.01	0.0	54851.6	2701343.61	-2693652.76	2500000.0	188476.03	0.0	0.0	2688476.03	0.0	0.0	0.0	0.0	2688476.03	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1450	53440000669873284M
1451	广东省卓如医疗慈善救助基金会	2013	38118415.51	0.0	0.0	0.0	0.0	77576.21	38195991.72	32640228.39	1663117.62	716597.02	2683496.79	37703439.82	492551.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1451	53440000579651186R
1452	广东省南山医学发展基金会	2013	5448318.1	0.0	0.0	0.0	485000.0	1016878.0	6950196.1	424234.25	23265.21	0.0	21597.76	469097.22	6481098.88	0.0	0.0	0.0	0.0	0.0	8703.3	6000000.0	0.0	6008703.3	-6008703.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1452	5344000057789642XP
1454	广东省南方经济研究基金会	2013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94500.0	1500.0	0.0	96000.0	-96000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1454	53440000065122842G
1455	广东省南方职业学院教育发展基金会	2013	3262000.0	0.0	0.0	0.0	0.0	1965.02	3263965.02	0.0	0.0	0.0	0.0	0.0	3263965.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1455	534400000667392118
1456	广东省南粤公益基金会	2013	2139863.57	0.0	11500.0	0.0	0.0	25328.9	2176692.47	1920000.0	64297.96	307.8	70102.48	2054708.24	121984.23	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1456	53440000061485873R
1457	广东省博物馆事业发展基金会	2013	650000.0	0.0	0.0	0.0	22000000.0	342430.36	22992430.36	22126.5	5334.5	24288.75	4000000.0	4051749.75	18940680.61	0.0	0.0	0.0	0.0	0.0	200000.0	0.0	0.0	200000.0	-200000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1457	53440000055376435Q
1458	广东省合生珠江教育发展基金会	2013	25000000.0	0.0	0.0	0.0	0.0	152247.17	25152247.17	29958997.78	275422.17	0.0	1199406.59	31433826.54	-6281579.37	18000000.0	0.0	0.0	0.0	18000000.0	0.0	18000000.0	0.0	18000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1458	53440000665027363Y
1459	广东省合鸿达爱心基金会	2013	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	2000000.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1459	534400000868482550
1460	广东省吉林大学珠海学院教育发展基金会	2013	2000000.0	0.0	0.0	0.0	0.0	4469.94	2004469.94	190000.0	0.0	0.0	3078.0	193078.0	1811391.94	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1460	534400000718856940
1461	广东省君华公益基金会	2013	630000.0	0.0	0.0	0.0	0.0	13026.5	643026.5	630000.0	0.0	0.0	8454.0	638454.0	4572.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1461	
1462	广东省吴远溪慈善基金会	2013	760000.0	0.0	0.0	0.0	0.0	517.98	760517.98	730000.0	7200.0	0.0	6008.4	743208.4	17309.58	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1462	53440000677100601J
1464	广东省嘉宝莉助学基金会	2013	3598968.52	0.0	0.0	0.0	0.0	10893.47	3609861.99	2031593.95	0.0	0.0	9367.0	2040960.95	1568901.04	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1464	53440000562585274C
1465	广东省困难职工帮扶基金会	2013	0.0	4530000.0	0.0	0.0	0.0	192750.68	4722750.68	1610000.0	68504.96	13218.94	168636.0	1860359.9	2862390.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1465	53440000515356815E
1467	广东省国际生命科学基金会	2013	3000000.0	0.0	0.0	0.0	0.0	7549.17	3007549.17	2000000.0	81373.42	156000.0	126530.87	2363904.29	643644.88	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1467	53440000581391045L
1469	广东省圣保堂肿瘤慈善基金会	2013	170600.23	0.0	0.0	0.0	0.0	13171.66	183771.89	170700.0	10500.0	0.0	14365.58	195565.58	-11793.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1469	5344000056088326XM
1470	广东省培正学院教育发展基金会	2013	2501837.0	0.0	0.0	0.0	0.0	7281.89	2509118.89	160000.0	0.0	0.0	12442.11	172442.11	2336676.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1470	53440000059963688D
1472	广东省天意莨绸保护基金会	2013	50000.0	0.0	0.0	0.0	0.0	26866.17	76866.17	103600.0	0.0	0.0	13768.96	117368.96	-40502.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1472	53440000560827583N
1473	广东省天柱慈善基金会	2013	2645999.04	0.0	0.0	0.0	0.0	2372.0	2648371.04	2388538.1	0.0	0.0	126992.81	2515530.91	132840.13	0.0	0.0	0.0	0.0	0.0	30704.0	0.0	0.0	30704.0	-30704.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1473	53440000055327131U
1474	广东省宋庆龄基金会	2013	6087089.85	0.0	0.0	0.0	0.0	0.0	6087089.85	4434099.32	338030.54	0.0	3480.61	4775610.47	1311479.38	0.0	23780.82	0.0	39921.99	63702.81	0.0	0.0	0.0	0.0	63702.81	0.0	0.0	0.0	0.0	0.0	6318.64	6318.64	-6318.64	0.0	0	1474	53440000796228376D
1475	广东省尚东公益基金会	2013	5932674.0	0.0	0.0	0.0	0.0	4053.25	5936727.25	5905000.0	0.0	0.0	1017.4	5906017.4	30709.85	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1475	534400000651376144
1476	广东省山海源慈善基金会	2013	2689852.39	0.0	53431.07	0.0	100000.0	11290.0	2854573.46	1890997.97	117408.35	153896.26	958.17	2163260.75	691312.71	0.0	0.0	0.0	0.0	0.0	0.0	2350.0	0.0	2350.0	-2350.0	0.0	11282.6	11282.6	0.0	0.0	14059.42	14059.42	-2776.82	0.0	0	1476	534400005796511517
1477	广东省岭南教育慈善基金会	2013	2204289.65	0.0	0.0	0.0	0.0	4923.95	2209213.6	1875518.85	0.0	0.0	386237.94	2261756.79	-52543.19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1477	53440000582993486N
1478	广东省岭南文化艺术促进基金会	2013	65500000.0	0.0	0.0	0.0	0.0	0.0	65500000.0	0.0	48150.85	42353.0	233792.75	324296.6	65175703.4	0.0	1608000.0	0.0	0.0	1608000.0	13071060.0	40000000.0	121537.55	53192597.55	-51584597.55	0.0	320966.95	320966.95	0.0	0.0	972.2	972.2	319994.75	0.0	0	1478	53440000059904231L
1479	广东省崇善乐慈善基金会	2013	1076828.0	0.0	0.0	0.0	0.0	43227.8	1120055.8	925368.0	2733.92	158194.9	11059.95	1097356.77	22699.03	0.0	0.0	0.0	4370.49	4370.49	1930.0	0.0	0.0	1930.0	2440.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1479	53440000058536457R
1480	广东省希贤教育基金会	2013	4018001.45	0.0	0.0	0.0	0.0	18371.82	4036373.27	1419073.84	81458.2	0.0	110401.05	1610933.09	2425440.18	0.0	0.0	0.0	0.0	0.0	32050.0	0.0	0.0	32050.0	-32050.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1480	53440000062108447J
1481	广东省广东华侨中学教育发展基金会	2013	2400000.0	0.0	0.0	0.0	0.0	5606.41	2405606.41	3000.0	0.0	0.0	372.1	3372.1	2402234.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1481	5344000007191423XM
1483	广东省广东工业大学教育发展基金会	2013	2137227.99	0.0	0.0	0.0	0.0	12365.99	2149593.98	1608884.0	0.0	0.0	100060.0	1708944.0	440649.98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1483	5344000058635186XE
1484	广东省广东药学院教育发展基金会	2013	2000000.0	0.0	0.0	0.0	0.0	233.3	2000233.3	0.0	0.0	0.0	0.0	0.0	2000233.3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1484	534400000868482475
1485	广东省广东财经大学教育发展基金会	2013	2000000.0	0.0	0.0	0.0	0.0	194.44	2000194.44	0.0	0.0	0.0	0.0	0.0	2000194.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1485	53440000086848140R
1487	广东省广发证券社会公益基金会	2013	4010162.49	0.0	0.0	0.0	0.0	72322.42	4082484.91	3009766.4	0.0	0.0	36474.2	3046240.6	1036244.31	0.0	0.0	52424.66	0.0	52424.66	0.0	20000000.0	0.0	20000000.0	-19947575.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1487	
1488	广东省广州中医药大学教育发展基金会	2013	14760000.0	0.0	0.0	0.0	0.0	46381.59	14806381.59	482500.0	0.0	8111.0	9733643.22	10224254.22	4582127.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1488	53440000581391096W
1489	广东省广州交响乐团艺术发展基金会	2013	0.0	0.0	0.0	0.0	300000.0	90666.26	390666.26	810000.0	66350.0	885.3	106458.58	983693.88	-593027.62	20700000.0	566670.68	0.0	0.0	21266670.68	0.0	20500000.0	0.0	20500000.0	766670.68	0.0	0.0	0.0	0.0	0.0	4936.0	4936.0	-4936.0	0.0	0	1489	534400005847247495
1490	广东省广州大学附属中学教育发展基金会	2013	7702000.0	0.0	0.0	0.0	0.0	12723.27	7714723.27	2459158.9	0.0	0.0	2175.0	2461333.9	5253389.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1490	53440000053764231Q
1491	广东省广州工商职业技术学院教育发展基金会	2013	24660.0	0.0	0.0	0.0	0.0	349.68	25009.68	245120.0	0.0	0.0	7142.0	252262.0	-227252.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1491	534400005847248021
1492	广东省广州美术学院教育发展基金会	2013	11234550.0	0.0	0.0	0.0	0.0	79572.77	11314122.77	2316880.0	0.0	0.0	6167096.08	8483976.08	2830146.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1492	53440000586351843U
1493	广东省广济慈善基金会	2013	731116.86	0.0	0.0	0.0	0.0	0.0	731116.86	688732.0	180348.0	0.0	1328.88	870408.88	-139292.02	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1493	5344000005067912XF
1494	广东省广雅教育发展基金会	2013	2974800.03	0.0	0.0	0.0	0.0	100950.34	3075750.37	2321411.03	0.0	0.0	0.0	2321411.03	754339.34	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1494	534400000567506950
1495	广东省德云文化慈善基金会	2013	1100000.0	0.0	0.0	0.0	0.0	5769424.9	6869424.9	6768931.7	30000.0	0.0	1030.0	6799961.7	69463.2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1495	53440000058569363M
1496	广东省德耆慈善基金会	2013	6671300.0	0.0	0.0	0.0	0.0	2514.98	6673814.98	3500000.0	236366.9	0.0	654921.43	4391288.33	2282526.65	0.0	24205.47	0.0	0.0	24205.47	23844.0	0.0	0.0	23844.0	361.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1496	53440000050739698M
1497	广东省志愿者事业发展基金会	2013	13437865.04	0.0	0.0	0.0	0.0	39402.49	13477267.53	4851162.56	81141.04	0.0	101455.31	5033758.91	8443508.62	0.0	108858.09	0.0	0.0	108858.09	1200.0	0.0	0.0	1200.0	107658.09	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1497	5344000066332935X8
1498	广东省怀仁慈善基金会	2013	2001000.0	0.0	0.0	0.0	0.0	17602.92	2018602.92	1734104.7	0.0	0.0	141957.53	1876062.23	142540.69	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1498	
1499	广东省思兰慈善基金会	2013	2000000.0	0.0	0.0	0.0	0.0	6569.77	2006569.77	30000.0	1804.24	0.0	1037.75	32841.99	1973727.78	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1499	5344000006212018XF
1500	广东省慈光慈善基金会	2013	2302800.0	0.0	0.0	0.0	0.0	0.0	2302800.0	1901000.0	87044.0	119171.0	101832.8	2209047.8	93752.2	0.0	975.59	0.0	0.0	975.59	0.0	0.0	6947.0	6947.0	-5971.41	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1500	534400000750922538
1502	广东省执信教育发展基金会	2013	1841195.65	0.0	0.0	0.0	0.0	28291.44	1869487.09	1315106.66	0.0	0.0	32219.97	1347326.63	522160.46	4500000.0	359597.26	0.0	0.0	4859597.26	0.0	0.0	10500000.0	10500000.0	-5640402.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1502	534400005814354827
1503	广东省扶贫基金会	2013	526990193.2	0.0	0.0	0.0	2250000.0	7832549.9	537072743.14	500869273.99	1093926.82	0.0	401078.13	502364278.94	34708464.2	0.0	56098.01	2592948.43	0.0	2649046.44	4238263.65	0.0	0.0	4238263.65	-1589217.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1503	534400005153563569
