机构ID	机构名称	数据年度	货币资金	短期投资	应收款项	预付账款	存货	待摊费用	一年内到期的长期债权投资	其他流动资产	流动资产合计	长期股权投资	长期债权投资	其他长期投资	长期投资合计	固定资产原价	累计折旧	固定资产净值	在建工程	文物文化资产	固定资产清理	固定资产合计	无形资产	受托代理资产	资产合计	短期借款	应付款项	应付工资	应交税金	预收帐款 	预提费用	预计负债	一年内到期的长期负债	其他流动负债	流动负债合计	长期借款	长期应付款	其他长期负债	长期负债合计	受托代理负债	负债合计	非限定性净资产	限定性净资产	净资产合计	负债和净资产合计
ricf_id	ba_cn 	fp_yr	fp_csh 	fp_sti 	fp_rec 	fp_prp 	fp_rm 	fp_deex 	fp_onin 	fp_tofl 	fp_tofl 	fp_lost 	fp_lode 	fp_loin 	fp_loto 	fp_fior 	fp_fide 	fp_fias 	fp_inbu 	fp_clas 	fp_fifx 	fp_fito 	fp_noas 	fp_agas 	fp_asto 	fp_shbo 	fp_shpa 	fp_shsa 	fp_shta 	fp_fra 	fp_prex 	fp_prde 	fp_ode 	fp_otde	fp_flde 	fp_lobo 	fp_lopa 	fp_otld 	fp_ldto 	fp_agd 	fp_det 	fp_unls	fp_lims 	fp_ntt 	fp_tt
3385	广东省妇女儿童基金会	2014	29071068.75	0	0	0		0	0	0	29071068.75	0	0	0	0	236379.44	150647.21	85732.23	0	0	0	85732.23	0	0	29156800.98	0	0	0	11.48		0	0	0	0	11.48	0	0	0	0	0	11.48	6009449.34	23147340.16	29156789.5	29156800.98
3388	新疆维吾尔自治区老龄事业发展基金会	2014	4556259.83	0	0	0		0	0	0	4556259.83	0	0	0	0	121352	104281.74	17070.26	0	0	0	17070.26	0	0	4573330.09	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4573330.09	0	4573330.09	4573330.09
3389	新疆维吾尔自治区青少年发展基金会	2014	1409899.92	14500000	147661.1	0	0.00	0	0	106452.05	16164013.07	0	0	0	0	1185428.79	698660.4	486768.39	0	0	0	486768.39	0	977.35	16651758.81	0	213829.54	0	0		0	0	0	0	213829.54	0	0	0	0	0	213829.54	3780163.93	12657765.34	16437929.27	16651758.81
3391	乌鲁木齐市见义勇为基金会	2014	13869076.03	0	0	0		0	0	0	13869076.03	0	0	0	0	557159	219841.18	337317.82	0	0	0	337317.82	0	0	14206393.85	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	14206393.85	0	14206393.85	14206393.85
3395	新疆维吾尔自治区送温暖工程基金会	2014	6431685.99	0	137180.84	0		0	0	0	6568866.83	0	4900000	0	4900000	0	0	0	0	0	0	0	0	0	11468866.83	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	0	11468866.83	11468866.83	11468866.83
3396	新疆维吾尔自治区自然生态保护基金会	2014	67438.47	0	3822203.19	0		22410	0	0	3912051.66	2000000	0	0	2000000	43448	16017.6	27430.4	0	0	0	27430.4	2400.06	0	5941882.12	0	1936189.94	0	1650.77		0	0	0	0	1937840.71	0	0	0	0	0	1937840.71	4041.41	4000000	4004041.41	5941882.12
3397	援助西藏发展基金会	2014	5145741.72	0	2501985.51	0	0.00	0	0	0	7647727.23	0	0	0	0	5577078.29	0	5577078.29	0	0	0	5577078.29	0	0	13224805.52	0	113444.5	0	0		0	0	0	0	113444.5	0	0	0	0	0	113444.5	13111361.02	0	13111361.02	13224805.52
3398	重庆市彭水王应田教育基金会	2014	589372.68	4400000	525000	0	0.00	0	0	0	5514372.68	0	0	0	0	0	0	0	0	0	0	0	0	0	5514372.68	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5514372.68	0	5514372.68	5514372.68
3399	重庆市扶贫基金会	2014	22019730.86	0	0	0	0.00	0	0	0	22019730.86	0	0	0	0	449951.71	153315.61	296636.1	0	0	0	296636.1	0	0	22316366.96	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3173598.95	19142768.01	22316366.96	22316366.96
3400	重庆孤残儿童援助基金会	2014	311559.45	8213041	0	0	0.00	0	0	0	8524600.45	0	0	0	0	205000	76875	128125	0	0	0	128125	0	0	8652725.45	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8652725.45	0	8652725.45	8652725.45
3401	广东省陈绍常慈善基金会	2014	2165800.1	0	0	0		0	0	0	2165800.1	0	0	0	0	0	0	0	0	0	0	0	0	0	2165800.1	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2165800.1	0	2165800.1	2165800.1
3402	东莞市金胜教育发展基金会	2014	2002752.16	0	0	0		0	0	0	2002752.16	0	0	0	0	3500	3266.48	233.52	0	0	0	233.52	0	0	2002985.68	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2002985.68	0	2002985.68	2002985.68
3403	重庆市儿童医疗救助基金会	2014	15371877.45	0	0	1154770.54	0.00	0	0	0	16526647.99	0	0	0	0	224921.48	196354.6	28566.88	0	0	0	28566.88	0	0	16555214.87	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4026994.74	12528220.13	16555214.87	16555214.87
3405	重庆儿童救助基金会	2014	27218996.73	0	0	0	0.00	0	0	0	27218996.73	0	0	0	0	15191448	623335.61	14568112.39	0	0	0	14568112.39	0	0	41787109.12	0	375676	0	0		0	0	0	0	375676	0	0	0	0	0	375676	41411433.12	0	41411433.12	41787109.12
3408	重庆市急救医疗救助基金会	2014	3963010.77	0	0	0	0.00	0	0	0	3963010.77	0	0	0	0	32850	31207.8	1642.2	0	0	0	1642.2	0	0	3964652.97	0	30000	0	0		0	0	0	0	30000	0	0	0	0	0	30000	3934652.97	0	3934652.97	3964652.97
3409	广东省星海音乐学院教育发展基金会	2014	2302381.24	0	0	0		0	0	0	2302381.24	0	0	0	0	0	0	0	0	0	0	0	0	0	2302381.24	0	14015.14	0	0		0	0	0	0	14015.14	0	0	0	0	0	14015.14	2163522.3	124843.8	2288366.1	2302381.24
3411	佛山市金盾救助基金会	2014	10650537.29	1175199.37	0	0		0	0	0	11825736.66	0	0	0	0	65702	59306.8	6395.2	0	0	0	6395.2	17580	0	11849711.86	0	0	10200	0		0	0	0	0	10200	0	0	0	0	0	10200	11839511.86	0	11839511.86	11849711.86
3413	揭阳市志英助学基金会	2014	1927921.79	0	0	0		0	0	0	1927921.79	0	0	0	0	0	0	0	0	0	0	0	0	0	1927921.79	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	1927921.79	0	1927921.79	1927921.79
3414	广州市华侨文化发展基金会	2014	3081928.48	650000	392500	0		0	0	0	4124428.48	0	0	0	0	10690	0	10690	0	0	0	10690	0	0	4135118.48	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4135118.48	0	4135118.48	4135118.48
3415	佛山市顺德区职工解困基金会	2014	13830822.02	0	426748.76	0		0	0	0	14257570.78	0	0	0	0	0	0	0	0	0	0	0	0	0	14257570.78	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	410656.67	13846914.11	14257570.78	14257570.78
3416	重庆市华岩文教基金会	2014	9626937.13	0	3200	0	0.00	0	0	0	9630137.13	0	0	0	0	213940	77500.37	136439.63	0	0	0	136439.63	0	0	9766576.76	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6339394.56	3427182.2	9766576.76	9766576.76
3418	重庆市光明基金会	2014	855572.14	0	0	0	0.00	0	0	0	855572.14	0	7500000	0	7500000	0	0	0	0	0	0	0	0	0	8355572.14	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8355572.14	0	8355572.14	8355572.14
3419	广东省富迪慈善基金会	2014	2263104	0	0	0		0	0	2467.5	2265571.5	0	0	0	0	0	0	0	0	0	0	0	0	0	2265571.5	0	0	8000	0		0	0	0	0	8000	0	0	0	0	0	8000	2257571.5	0	2257571.5	2265571.5
3420	广东省千禾社区公益基金会	2014	5705457.72	0	1706033.65	0		0	0	0	7411491.37	0	0	0	0	68029.6	29416.31	38613.29	0	0	0	38613.29	0	0	7450104.66	0	405.14	0	0		0	0	0	0	142905.14	0	0	0	0	0	142905.14	1910072.96	5397126.56	7307199.52	7450104.66
3421	重庆市法律援助基金会	2014	4182701.29	0	52	0	0.00	0	0	0	4182753.29	0	0	0	0	183800.89	25758.57	158042.32	0	0	0	158042.32	0	0	4340795.61	0	2232.08	0	0		0	0	0	0	2232.08	0	0	0	0	0	2232.08	4338563.53	0	4338563.53	4340795.61
3422	深圳市博时慈善基金会	2014	3378246.03	0	0	0		0	0	0	3378246.03	0	0	0	0	0	0	0	0	0	0	0	0	0	3378246.03	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3378246.03	0	3378246.03	3378246.03
3423	重庆市残疾人福利基金会	2014	16375158.37	5000000	0	0	15,637,591.81	0	0	0	37012750.18	0	0	0	0	1209377.89	1024058.26	185319.63	0	0	0	185319.63	0	0	37198069.81	0	829984	0	0		0	0	0	200000	1029984	0	0	0	0	0	1029984	5011875.33	31156210.48	36168085.81	37198069.81
3424	广东省春桃慈善基金会	2014	1643630.28	350000	3361.5	7200		19868.36	0	0	2104855.34	0	0	0	0	51558.8	25520.49	26038.31	0	0	0	26038.31	0	0	2130893.65	0	688.74	0	481		0	0	0	0	1169.74	0	0	0	0	0	1169.74	1993743.91	136000	2129743.91	2130913.65
3425	广东省建滔慈善基金会	2014	4087248.15	0	0	0		0	0	0	4087248.15	0	0	0	0	0	0	0	0	0	0	0	0	0	4087248.15	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4087248.15	0	4087248.15	4087248.15
3426	重庆市丰都教育奖励扶助基金会	2014	8538615.04	0	0	0	0.00	0	0	0	8538615.04	0	0	0	0	14020	14020	0	0	0	0	0	0	0	8538615.04	0	21600	0	0		0	0	0	0	21600	0	0	0	0	0	21600	7356440.04	1160575	8517015.04	8538615.04
3427	广东省卓越慈善基金会	2014	2131148.73	0	0	0		0	0	0	2131148.73	0	0	0	0	0	0	0	0	0	0	0	0	0	2131148.73	0	0	0	15		0	0	0	0	15	0	0	0	0	0	15	2131133.73	0	2131133.73	2131148.73
3429	广东省吴小兰慈善基金会	2014	4915064.21	0	0	0		0	0	0	4915064.21	0	0	0	0	17629	10903.64	6725.36	0	0	0	6725.36	0	0	4921789.57	0	0	0	75.3		0	0	0	0	75.3	0	0	0	0	0	75.3	4921714.27	0	4921714.27	4921789.57
3430	重庆缙云山养生慈爱基金会	2014	98678.87	4000000	200000	0	18,190.18	0	0	0	4316869.05	0	0	0	0	850	850	0	0	0	0	0	0	0	4316869.05	0	200000	0	0		0	0	0	0	200000	0	0	0	0	0	200000	3298112.58	818756.47	4116869.05	4316869.05
3432	广东省鹏城拥军优抚基金会	2014	517453.51	1500000	0	0		0	0	0	2017453.51	0	0	0	0	0	0	0	0	0	0	0	0	0	2017453.51	0	0	10000	-4.45		0	0	0	0	9995.55	0	0	0	0	0	9995.55	2007457.96	0	2007457.96	2017453.51
3433	重庆浙商爱心基金会	2014	204965.93	0	5050000	0	1,924.30	0	0	0	5256890.23	0	0	0	0	57694	18051.47	39642.53	0	0	0	39642.53	0	0	5296532.76	0	0	0	8484		0	0	0	-1219	7265	0	0	0	0	0	7265	5289267.76	0	5289267.76	5296532.76
3434	广东省青年创业就业基金会	2014	5375598.39	0	0	7526		0	0	0	5383124.39	0	0	0	0	5316	1417.6	3898.4	0	0	0	3898.4	0	0	5387022.79	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5387022.79	0	5387022.79	5387022.79
3435	广东省甲中慈善基金会	2014	345351.76	1700000	0	0		0	0	0	2045351.76	0	0	0	0	0	0	0	0	0	0	0	0	0	2045351.76	0	700	0	0		0	0	0	0	700	0	0	0	0	0	700	2044651.76	0	2044651.76	2045351.76
3437	广州市羊城志愿服务基金会	2014	2148830.33	0	5747.8	0		0	0	0	2154578.13	0	0	0	0	0	0	0	0	0	0	0	17025	0	2171603.13	0	0.7	0	18.85		0	0	0	0	19.55	0	0	0	0	0	19.55	1399153.12	772430.46	2171583.58	2171603.13
3438	广东省华南师大附中教育基金会	2014	17320447.4	0	136400	0		0	0	0	17481523.79	0	2946307.53	0	2946307.53	70390	60731.46	9658.54	0	0	0	9658.54	1733.52	0	20439223.38	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5643937.17	14795286.21	20439223.38	20439223.38
3439	广东省汕头大学教育基金会	2014	7394338.42	0	0	0		0	0	0	7394338.42	142665600	0	0	142665600	0	0	0	0	0	0	0	0	0	150059938.42	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	146437346.57	3622591.85	150059938.42	150059938.42
3441	广东省暨南大学教育发展基金会	2014	35048347.76	0	10000	80370		0	0	0	35138717.76	0	0	0	0	28659	9840.41	18818.59	0	0	0	18818.59	0	0	35157536.35	0	0	0	321.5		0	0	0	0	321.5	0	0	0	0	0	321.5	3390081.98	31767132.87	35157214.85	35157536.35
3442	广东省百川慈善基金会	2014	670923.31	0	10197.34	0		0	0	0	681120.65	0	0	0	0	38420	33621.86	4798.14	0	0	0	4798.14	0	0	685918.79	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2075258.83	0	2075258.83	2075258.83
3443	广东省华光慈善基金会	2014	222025.32	0	224.6	0		0	0	0	222249.92	0	0	0	0	0	0	0	0	0	0	0	0	0	222249.92	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	222249.92	0	222249.92	222249.92
3444	重庆市红十字基金会	2014	33892200.88	0	40	0		0	0	0	43892240.88	0	0	0	0	4088396.6	579672.23	3508724.37	0	0	0	3508724.37	0	0	47400965.25	0	319.6	0	90		0	0	0	0	409.6	0	0	0	0	0	409.6	13819503.06	33581052.59	47400555.65	47400965.25
3446	广东省利贞慈善基金会	2014	138438.69	0	0	0		0	0	0	138438.69	1600000	0	0	1600000	0	0	0	0	0	0	0	0	0	1738438.69	0	0	4300	0		0	0	0	0	4300	0	0	0	0	0	4300	1734138.69	0	1734138.69	1738438.69
3447	广东省从化中学教育基金会	2014	15374.3	0	0	0		0	0	0	15374.3	0	3700000	0	3700000	0	0	0	0	0	0	0	0	0	3715374.3	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3715374.3	0	3715374.3	3715374.3
3450	重庆市星星灾害救助基金会	2014	1734301.4	0	400000	0	0.00	0	0	0	2134301.4	0	0	0	0	0	0	0	0	0	0	0	0	0	2134301.4	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2134301.4	0	2134301.4	2134301.4
3451	广东省南澳岛扶贫助学基金会	2014	2056093.7	1168811.81	0	0		0	0	0	3224905.51	0	0	0	0	0	0	0	0	0	0	0	0	0	3224905.51	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3224905.51	0	3224905.51	3224905.51
3452	广东省广东外语外贸大学教育发展基金会	2014	26471922.9	0	0	0		0	0	0	26471922.9	0	0	0	0	15000	12500	2500	0	0	0	2500	0	0	26474422.9	0	6000	0	0		0	0	0	0	6000	0	0	0	0	0	6000	8904336	17564086.9	26468422.9	26474422.9
3453	重庆市青年创新创业基金会	2014	8279367.54	0	500000	0	0.00	0	0	0	8779367.54	0	0	0	0	27166	15561.2	11604.8	0	0	0	11604.8	0	0	8790972.34	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5176816.14	3614156.2	8790972.34	8790972.34
3454	重庆市青少年发展基金会	2014	978889.14	16673350	312689.1	0	0.00	0	0	0	17964928.24	0	0	0	0	81724	78345.12	3378.88	0	0	0	3378.88	0	0	17968307.12	0	10000	0	0		0	0	0	0	10000	0	0	0	0	0	10000	3088662.5	14869644.62	17958307.12	17968307.12
3455	重庆市妇女儿童基金会	2014	3449124.01	0	53000	0	0.00	0	0	0	3502124.01	0	5000000	0	5000000	35140	13996.21	21143.79	0	0	0	21143.79	0	0	8523267.8	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6695643.99	1827623.81	8523267.8	8523267.8
3456	重庆宣传文化发展基金会	2014	1140258.06	5449632	0	0	0.00	0	0	0	6589890.06	0	0	0	0	334058.5	267617.13	66441.37	0	0	0	66441.37	0	0	6656331.43	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6656331.43	0	6656331.43	6656331.43
3457	重庆市教育发展基金会	2014	28375162.51	0	35040000	0	0.00	0	0	0	63415162.51	0	0	0	0	111312	57414.29	53897.71	0	0	0	53897.71	0	0	63469060.22	0	40000	0	0		0	0	0	0	40000	0	0	0	0	0	40000	22753855.19	40675205.03	63429060.22	63469060.22
3458	重庆市精神健康救助基金会	2014	1315497.68	0	0	0	0.00	0	0	0	1315497.68	0	0	0	0	1906046.87	206801.91	1699244.96	0	0	0	1699244.96	0	0	3014742.64	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	3014742.64	0	3014742.64	3014742.64
3459	中国器官移植发展基金会	2014	8000707.78	0	0	0		0	0	0	8000707.78	0	0	0	0	0	0	0	0	0	0	0	0	0	8000707.78	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8000707.78	0	8000707.78	8000707.78
3460	中国保护黄河基金会	2014	34475633.92	0	12864	0	0.00	0	0	0	34488497.92	0	0	0	0	591248.09	119239.8	472008.29	0	0	0	472008.29	0	0	34960506.21	0	1138.93	0	0		0	0	0	0	1138.93	0	0	0	0	0	1138.93	33996926.55	962440.73	34959367.28	34960506.21
3461	湖南省岳阳县教育基金会	2014	2187514.92	9000000	175150	0	0.00	0	0	0	11362664.92	0	0	0	0	3850	0	3850	0	0	0	3850	0	0	11366514.92	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4871631.92	6494883	11366514.92	11366514.92
3463	湖南省长郡未来基金会	2014	7220938.21	4000000	188743	0		0	0	0	11409681.21	0	0	0	0	0	0	0	0	0	0	0	0	0	11409681.21	0	0	0	0		0	0	0	0	1200940	0	0	0	0	0	1200940	10208741.21	0	10208741.21	11409681.21
3464	湖南省温暖工程基金会	2014	4535199.88	0	0	0		0	0	4000000	8535199.88	0	0	0	0	0	0	0	0	0	0	0	0	0	8535199.88	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	7967199.88	568000	8535199.88	8535199.88
3465	湖南省文化艺术基金会	2014	47026652.44	0	2272900	0		0	0	0	49299552.44	0	0	0	0	503862	251347.12	252514.88	0	0	0	252514.88	0	0	49552067.32	0	451203.6	0	0		0	0	0	0	451203.6	0	0	0	0	0	451203.6	8936863.72	40164000	49100863.72	49552067.32
3466	四川省青少年发展基金会	2014	45574852.57	400355101	1000000	0		0	0	0	447252693.57	725000	0	0	725000	1220778	877936.28	342841.72	0	0	0	342841.72	0	0	448320535.29	0	323293.93	0	12408		0	0	0	0	335701.93	0	0	0	0	0	335701.93	31506961.61	416477871.75	447984833.36	448320535.29
3467	慈利县教育基金会	2014	1462624.31	0	8470000	0		0	0	-130100	9802524.31	0	0	0	0	17390	16018.9	1371.1	0	0	0	1371.1	0	0	9803895.41	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6149079.41	3654816	9803895.41	9803895.41
3468	湖南省浏阳市田家炳实验中学教育基金会	2014	368377.42	0	4107000	0		0	0	0	4475377.42	0	0	0	0	0	0	0	0	0	0	0	0	0	4475377.42	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	4460877.42	14500	4475377.42	4475377.42
3469	永州市慈善基金会	2014	7755193.26	7000000	0	0		0	0	0	14792193.26	0	0	0	0	151600	19120	132480	0	0	0	132480	0	0	14924673.26	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9074796.02	5849877.24	14924673.26	14924673.26
3470	湖南弘慧教育发展基金会	2014	10563244.1	13467801.72	0	0		0	0	0	24031045.82	5000000	0	0	5000000	0	0	0	0	0	0	0	0	0	29031045.82	0	1330	0	0		0	0	0	0	1330	0	0	0	0	0	1330	7566125.74	21472712.13	29038837.87	29040167.87
3471	岳阳市云溪区慈善基金会	2014	4336247.15	0	0	0		0	0	0	4336247.15	0	0	0	0	35009	0	35009	0	0	0	35009	0	0	4371256.15	0	500000	0	0		0	0	0	0	500000	0	0	0	0	0	500000	3389121.15	797371.2	4186492.35	4686492.35
3472	湖南省残疾人福利基金会	2014	23287619.14	0	145980.5	0		0	0	0	25518864.64	0	0	0	0	220997	219247.72	1749.28	0	0	0	1749.28	0	0	25520613.92	0	5134000	0	0		0	0	0	0	5134000	0	0	0	0	0	5134000	16386613.92	4000000	20386613.92	25520613.92
3473	湘乡市教育发展基金会	2014	4478983.03	0	8000000	0		0	0	0	12478983.03	0	0	0	0	12300	0	12300	0	0	0	12300	0	0	12491283.03	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	12491283.03	0	12491283.03	12491283.03
3474	花垣县教育基金会	2014	4712970.13	3000000	7400000	0		0	0	0	15112970.13	0	0	0	0	0	0	0	0	0	0	0	0	0	15112970.13	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	11212970.13	3900000	15112970.13	15112970.13
3475	长沙市明德至善教育基金会	2014	1744148.57	0	2532120.61	0		0	0	0	4276269.18	50000	0	0	50000	344920	272695	72225	0	0	0	72225	0	0	4398494.18	0	1026200	0	0		0	0	0	0	1026200	0	0	0	0	0	1026200	3372294.18	0	3372294.18	4398494.18
3476	湖南省南华大学教育基金会	2014	9779703.93	0	0	0		0	0	0	9779703.93	0	0	0	0	3198	0	3198	0	0	0	3198	0	0	9782901.93	0	0	0	46794		0	0	0	0	46794	0	0	0	0	0	46794	9643154.94	92952.99	9736107.93	9782901.93
3477	湖南省体育发展基金会	2014	15094449.81	0	239999.99	0		0	0	0	15334449.8	0	0	0	0	690461	394536.36	295924.64	0	0	0	295924.64	0	0	15630374.44	0	3205666.54	0	0		0	0	0	0	3205666.54	0	0	0	0	0	3205666.54	3220000	9204707.91	12424707.91	15630374.45
3478	湖南省湘潭大学教育基金会	2014	29718025.74	0	0	0		0	0	0	29718025.74	0	0	0	0	0	0	0	0	0	0	0	0	0	29718025.74	0	6000	0	0		0	0	0	0	6000	0	0	0	0	0	6000	24449768.93	5262256.81	29712025.74	29718025.74
3479	湖南省铭成公益基金会	2014	426073.2	0	0	0		0	0	0	426073.2	0	18500000	0	18500000	0	0	0	0	0	0	0	0	0	18926073.2	0	109400	0	0		0	0	0	0	109400	0	0	0	0	0	109400	18816673.2	0	18816673.2	18926073.2
3480	湖南城市学院教育发展基金会	2014	3559160.02	0	3120000	0		0	0	0	6679160.02	0	0	0	0	5899	0	5899	0	0	0	5899	0	0	6685059.02	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6685059.02	0	6685059.02	6685059.02
3481	长沙市公安民警互助基金会	2014	7232830.26	0	0	0		0	0	0	7232830.26	0	18000000	0	18000000	10680	0	10680	0	0	0	10680	0	0	25243510.26	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	25243510.26	0	25243510.26	25243510.26
3482	张家界市武陵源区教育基金会	2014	2168427.32	0	0	0		0	0	0	2168427.32	0	9195000	0	9195000	28354	27270.56	1083.44	0	0	0	1083.44	0	0	11364510.76	0	400000	0	0		0	0	0	0	400000	0	0	0	0	0	400000	10458889.76	505621	10964510.76	11364510.76
3483	衡南县教育基金会	2014	4650717.38	0	0	0		0	0	0	4650717.38	0	0	0	0	0	0	0	0	0	0	0	0	0	4650717.38	0	20000	0	0		0	0	0	0	20000	0	0	0	0	0	20000	4630717.38	0	4630717.38	4650717.38
3484	怀化市教育基金会	2014	7355026.2	0	150000	0		0	0	0	7505026.2	0	5860000	0	5860000	411569	21357.84	390211.16	0	0	0	390211.16	0	0	13755237.36	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	5555237.36	8200000	13755237.36	13755237.36
3485	湖南省长沙理工大学教育基金会	2014	6647996.93	0	0	0		0	0	0	6647996.93	0	0	0	0	0	0	0	0	0	0	0	0	0	6647996.93	0	100000	0	0		0	0	0	0	100000	0	0	0	0	0	100000	6547996.93	0	6547996.93	6647996.93
3486	湖南省娄底市教育基金会	2014	2606789.03	0	20000	0		0	0	0	2626789.03	0	32600000	0	32600000	34828	27124	7704	0	0	0	7704	0	0	35234493.03	0	315800	0	0		0	0	0	0	315800	0	0	0	0	0	315800	34918693.03	0	34918693.03	35234493.03
3487	湖南宋祖英助学基金会	2014	15922417.69	0	0	0		0	0	0	15922417.69	0	0	0	0	0	0	0	0	0	0	0	0	0	15922417.69	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	15922417.69	0	15922417.69	15922417.69
3488	湖南省安仁县教育基金会	2014	9137714.67	0	601000	0		0	0	0	9738714.67	0	0	0	0	0	0	0	0	0	0	0	0	0	9738714.67	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9738714.67	0	9738714.67	9738714.67
3489	湖南省张家界市教育基金会	2014	1974199.2	0	8505000	0		0	0	0	10479199.2	0	0	0	0	85549	0	85549	0	0	0	85549	0	0	10564748.2	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	9925079.2	639669	10564748.2	10564748.2
3490	湖南省何继善基金会	2014	429449.67	0	1720480	0		0	0	0	2149929.67	0	0	0	0	0	0	0	0	0	0	0	0	0	2149929.67	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2149929.67	0	2149929.67	2149929.67
3491	湖南省永兴县教育基金会	2014	7291171.14	0	11300000	0		0	0	0	18591171.14	0	0	0	0	242025	137954.25	104070.75	0	0	0	104070.75	0	0	18695241.89	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	18695241.89	0	18695241.89	18695241.89
3492	湖南省汝城县教育基金会	2014	622996.38	0	6950857.71	0		0	0	0	7573854.09	286000	600000	0	886000	2859237.11	526368	2332869.11	0	1596	0	2334465.11	0	0	10794319.2	0	24749.81	0	0		0	0	0	0	24749.81	0	0	0	0	947095	971844.81	9822474.39	0	9822474.39	10794319.2
3493	湖南省郴州市教育基金会	2014	6384572.16	0	15752613.42	0		0	0	0	22137185.58	0	0	0	0	56509	40546.5	15962.5	0	0	0	15962.5	0	0	22153148.08	0	-63.67	0	0		0	0	0	0	-63.67	0	0	0	0	0	-63.67	17688276.55	4464935.2	22153211.75	22153148.08
3494	耒阳市教育基金会	2014	2439886.27	9800000	328438	0		0	0	0	12568324.27	0	0	0	0	13120	0	13120	0	0	0	13120	0	0	12581444.27	0	487481	0	0		0	0	0	0	487481	0	0	0	0	0	487481	12093963.27	0	12093963.27	12581444.27
3495	衡阳县教育基金会	2014	5912460.54	0	400000	0		0	0	0	6312460.54	0	0	0	0	6100	0	6100	0	0	0	6100	0	0	6318560.54	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	6318560.54	0	6318560.54	6318560.54
3496	广西桂林医学院教育发展基金会	2014	2011309.29	0	0	0		0	0	0	2011309.29	0	0	0	0	0	0	0	0	0	0	0	0	0	2011309.29	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	2011309.29	0	2011309.29	2011309.29
3497	铁岭市教育基金会	2014	4792031.9	0	3750	0	0.00	0	0	0	4795781.9	0	0	0	0	0	0	0	0	0	0	0	0	0	4795781.9	0	3000	0	0		0	0	0	0	3000	0	0	0	0	0	3000	3880301.85	912480.05	4792781.9	4795781.9
1332	山西省岚县民觉教育基金会	2014	4291769.02	8000000	0	0		0	0	0	12291769.02	0	0	0	0	0	0	0	0	0	0	0	0	0	12291769.02	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	8291769.02	4000000	12291769.02	12291769.02
3499	泰州职业技术学院教育发展基金会	2014	17658149.27	12000000	0	0		0	0	0	29658149.27	0	0	0	0	0	0	0	0	0	0	0	0	0	29658149.27	0	0	0	0		0	0	0	0	0	0	0	0	0	0	0	29445539.27	212610	29658149.27	29658149.27
3502	湖南科技学院教育基金会	2014	1795420.1	0	3415082.18	0		0	0	0	5210502.28	0	0	0	0	14070	3391.79	10678.21	0	0	0	10678.21	0	0	5221180.49	0	75119	0	0		0	0	0	0	75119	0	0	0	0	0	75119	5139612.99	6448.5	5146061.49	5221180.49
